ReserveStatus,SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanDensity_sqm,StandardError,StandardDeviation,TotalCount,QuadratsSampled,AreaSurveyed_sqm,MeanDepth,MPA_Date,MPA_TotalCount,MPA_Mean,MPA_SD,MPA_SE,MPA_Quads,MPA_AreaSurveyed
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,6007,Muricea fruticosa,Brown Gorgonian,2019,2019-06-19,0,0,0,0,12,720,48.18,2019-06-18,0,0,0,0,36,2160
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,6008,Muricea californica,California Golden Gorgonian,2019,2019-06-19,0.0097,0.0038,0.0132,7,12,720,48.18,2019-06-18,8,0.0037,0.009,0.0015,36,2160
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,8001,Panulirus interruptus,California Spiny Lobster,2019,2019-06-19,0.0097,0.0038,0.0132,7,12,720,48.18,2019-06-18,29,0.0134,0.0202,0.0034,36,2160
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,9002,Haliotis rufescens,Red Abalone,2019,2019-06-19,0,0,0,0,12,720,48.18,2019-06-18,0,0,0,0,36,2160
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,9003,Haliotis corrugata,Pink Abalone,2019,2019-06-19,0,0,0,0,12,720,48.18,2019-06-18,0,0,0,0,36,2160
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,9004,Haliotis fulgens,Green Abalone,2019,2019-06-19,0,0,0,0,12,720,48.18,2019-06-18,5,0.0023,0.0058,0.001,36,2160
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,9006,Kelletia kelletii,Kellets Whelk,2019,2019-06-19,0.0792,0.0182,0.0632,57,12,720,48.18,2019-06-18,65,0.0301,0.0508,0.0085,36,2160
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,9009,Megathura crenulata,Giant Keyhole Limpet,2019,2019-06-19,0,0,0,0,12,720,48.18,2019-06-18,0,0,0,0,36,2160
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,9010,Crassedoma giganteum,Rock Scallop,2019,2019-06-19,0.2403,0.0496,0.1717,173,12,720,48.18,2019-06-18,217,0.1005,0.1444,0.0241,36,2160
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,9011,Aplysia californica,California Brown Sea Hare,2019,2019-06-19,0.1583,0.0322,0.1116,114,12,720,48.18,2019-06-18,125,0.0579,0.0966,0.0161,36,2160
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,11003,Pycnopodia helianthoides,Sunflower Star,2019,2019-06-19,0,0,0,0,12,720,48.18,2019-06-18,0,0,0,0,36,2160
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,11004,Lytechinus anamesus,White Urchin,2019,2019-06-19,0.1083,0.0435,0.1507,78,12,720,48.18,2019-06-18,82,0.038,0.0988,0.0165,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,5002,Tethya aurantia,Orange Puffball Sponge,2005,2005-07-25,0.0514,0.0126,0.0435,37,12,720,38.14,2005-07-01,106,0.0491,0.0573,0.0096,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6001,Stylaster californicus,California Hydrocoral,2005,2005-07-25,0,0,0,0,12,720,38.14,2005-07-01,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6002,Urticina lofotensis,White Spotted Rose Anemone,2005,2005-07-25,0,0,0,0,12,720,38.14,2005-07-01,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6006,Lophogorgia chilensis,Red Gorgonian,2005,2005-07-25,0.0514,0.0175,0.0605,37,12,720,38.14,2005-07-01,164,0.0759,0.0865,0.0144,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6007,Muricea fruticosa,Brown Gorgonian,2005,2005-07-25,0,0,0,0,12,720,38.14,2005-07-01,3,0.0014,0.0061,0.001,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6008,Muricea californica,California Golden Gorgonian,2005,2005-07-25,0.0264,0.0099,0.0344,19,12,720,38.14,2005-07-01,51,0.0236,0.0274,0.0046,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,8001,Panulirus interruptus,California Spiny Lobster,2005,2005-07-25,0,0,0,0,12,720,38.14,2005-07-01,2,9e-4,0.0039,6e-4,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9002,Haliotis rufescens,Red Abalone,2005,2005-07-25,0,0,0,0,12,720,38.14,2005-07-01,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9003,Haliotis corrugata,Pink Abalone,2005,2005-07-25,0,0,0,0,12,720,38.14,2005-07-01,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9004,Haliotis fulgens,Green Abalone,2005,2005-07-25,0,0,0,0,12,720,38.14,2005-07-01,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9006,Kelletia kelletii,Kellets Whelk,2005,2005-07-25,0,0,0,0,12,720,38.14,2005-07-01,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9009,Megathura crenulata,Giant Keyhole Limpet,2005,2005-07-25,0.0111,0.0037,0.013,8,12,720,38.14,2005-07-01,20,0.0093,0.0162,0.0027,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9010,Crassedoma giganteum,Rock Scallop,2005,2005-07-25,0,0,0,0,12,720,38.14,2005-07-01,9,0.0042,0.0108,0.0018,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9011,Aplysia californica,California Brown Sea Hare,2005,2005-07-25,0.0583,0.0108,0.0373,42,12,720,38.14,2005-07-01,54,0.025,0.033,0.0055,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11003,Pycnopodia helianthoides,Sunflower Star,2005,2005-07-25,0.0042,0.003,0.0104,3,12,720,38.14,2005-07-01,7,0.0032,0.0078,0.0013,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11004,Lytechinus anamesus,White Urchin,2005,2005-07-25,0.0222,0.013,0.0451,16,12,720,38.14,2005-07-01,17,0.0079,0.0275,0.0046,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,5002,Tethya aurantia,Orange Puffball Sponge,2006,2006-05-22,0.0472,0.0102,0.0354,34,12,720,38.14,2006-05-22,140,0.0648,0.0821,0.0137,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6001,Stylaster californicus,California Hydrocoral,2006,2006-05-22,0,0,0,0,12,720,38.14,2006-05-22,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6002,Urticina lofotensis,White Spotted Rose Anemone,2006,2006-05-22,0,0,0,0,12,720,38.14,2006-05-22,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6006,Lophogorgia chilensis,Red Gorgonian,2006,2006-05-22,0.0528,0.016,0.0554,38,12,720,38.14,2006-05-22,176,0.0815,0.0996,0.0166,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6007,Muricea fruticosa,Brown Gorgonian,2006,2006-05-22,0.0111,0.0078,0.0269,8,12,720,38.14,2006-05-22,10,0.0046,0.0162,0.0027,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6008,Muricea californica,California Golden Gorgonian,2006,2006-05-22,0.0444,0.0153,0.0529,32,12,720,38.14,2006-05-22,60,0.0278,0.0359,0.006,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,8001,Panulirus interruptus,California Spiny Lobster,2006,2006-05-22,0,0,0,0,12,720,38.14,2006-05-22,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9002,Haliotis rufescens,Red Abalone,2006,2006-05-22,0,0,0,0,12,720,38.14,2006-05-22,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9003,Haliotis corrugata,Pink Abalone,2006,2006-05-22,0,0,0,0,12,720,38.14,2006-05-22,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9004,Haliotis fulgens,Green Abalone,2006,2006-05-22,0,0,0,0,12,720,38.14,2006-05-22,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9006,Kelletia kelletii,Kellets Whelk,2006,2006-05-22,0.0042,0.0022,0.0075,3,12,720,38.14,2006-05-22,3,0.0014,0.0047,8e-4,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9009,Megathura crenulata,Giant Keyhole Limpet,2006,2006-05-22,0.0069,0.0032,0.0111,5,12,720,38.14,2006-05-22,34,0.0157,0.0245,0.0041,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9010,Crassedoma giganteum,Rock Scallop,2006,2006-05-22,0.0014,0.0014,0.0048,1,12,720,38.14,2006-05-22,17,0.0079,0.0123,0.002,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9011,Aplysia californica,California Brown Sea Hare,2006,2006-05-22,0.0569,0.0117,0.0405,41,12,720,38.14,2006-05-22,53,0.0245,0.0373,0.0062,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11003,Pycnopodia helianthoides,Sunflower Star,2006,2006-05-22,0,0,0,0,12,720,38.14,2006-05-22,1,5e-4,0.0028,5e-4,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11004,Lytechinus anamesus,White Urchin,2006,2006-05-22,0.0222,0.0093,0.032,16,12,720,38.14,2006-05-22,16,0.0074,0.0209,0.0035,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,5002,Tethya aurantia,Orange Puffball Sponge,2007,2007-06-04,0.0764,0.0185,0.0641,55,12,720,38.14,2007-05-26,138,0.0639,0.0691,0.0115,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6001,Stylaster californicus,California Hydrocoral,2007,2007-06-04,0,0,0,0,12,720,38.14,2007-05-26,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6002,Urticina lofotensis,White Spotted Rose Anemone,2007,2007-06-04,0,0,0,0,12,720,38.14,2007-05-26,1,5e-4,0.0028,5e-4,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6006,Lophogorgia chilensis,Red Gorgonian,2007,2007-06-04,0.0597,0.0146,0.0505,43,12,720,38.14,2007-05-26,164,0.0759,0.0704,0.0117,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6007,Muricea fruticosa,Brown Gorgonian,2007,2007-06-04,0.0028,0.0019,0.0065,2,12,720,38.14,2007-05-26,5,0.0023,0.0071,0.0012,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6008,Muricea californica,California Golden Gorgonian,2007,2007-06-04,0.025,0.006,0.0207,18,12,720,38.14,2007-05-26,61,0.0282,0.0303,0.005,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,8001,Panulirus interruptus,California Spiny Lobster,2007,2007-06-04,0,0,0,0,12,720,38.14,2007-05-26,2,9e-4,0.0039,6e-4,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9002,Haliotis rufescens,Red Abalone,2007,2007-06-04,0,0,0,0,12,720,38.14,2007-05-26,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9003,Haliotis corrugata,Pink Abalone,2007,2007-06-04,0,0,0,0,12,720,38.14,2007-05-26,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9004,Haliotis fulgens,Green Abalone,2007,2007-06-04,0,0,0,0,12,720,38.14,2007-05-26,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9006,Kelletia kelletii,Kellets Whelk,2007,2007-06-04,0.0014,0.0014,0.0048,1,12,720,38.14,2007-05-26,1,5e-4,0.0028,5e-4,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9009,Megathura crenulata,Giant Keyhole Limpet,2007,2007-06-04,0.0153,0.0043,0.015,11,12,720,38.14,2007-05-26,29,0.0134,0.0177,0.003,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9010,Crassedoma giganteum,Rock Scallop,2007,2007-06-04,0.0028,0.0028,0.0096,2,12,720,38.14,2007-05-26,33,0.0153,0.0271,0.0045,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9011,Aplysia californica,California Brown Sea Hare,2007,2007-06-04,0.1569,0.0364,0.126,113,12,720,38.14,2007-05-26,234,0.1083,0.1267,0.0211,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11003,Pycnopodia helianthoides,Sunflower Star,2007,2007-06-04,0,0,0,0,12,720,38.14,2007-05-26,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11004,Lytechinus anamesus,White Urchin,2007,2007-06-04,0.425,0.1503,0.5206,306,12,720,38.14,2007-05-26,319,0.1477,0.3536,0.0589,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,5002,Tethya aurantia,Orange Puffball Sponge,2008,2008-06-09,0.0847,0.0195,0.0676,61,12,720,38.14,2008-06-18,173,0.0801,0.0818,0.0136,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6001,Stylaster californicus,California Hydrocoral,2008,2008-06-09,0,0,0,0,12,720,38.14,2008-06-18,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6002,Urticina lofotensis,White Spotted Rose Anemone,2008,2008-06-09,0,0,0,0,12,720,38.14,2008-06-18,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6006,Lophogorgia chilensis,Red Gorgonian,2008,2008-06-09,0.0375,0.013,0.045,27,12,720,38.14,2008-06-18,127,0.0588,0.071,0.0118,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6007,Muricea fruticosa,Brown Gorgonian,2008,2008-06-09,0.0014,0.0014,0.0048,1,12,720,38.14,2008-06-18,4,0.0019,0.0087,0.0015,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6008,Muricea californica,California Golden Gorgonian,2008,2008-06-09,0.0222,0.0075,0.0259,16,12,720,38.14,2008-06-18,38,0.0176,0.0214,0.0036,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,8001,Panulirus interruptus,California Spiny Lobster,2008,2008-06-09,0,0,0,0,12,720,38.14,2008-06-18,4,0.0019,0.0066,0.0011,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9002,Haliotis rufescens,Red Abalone,2008,2008-06-09,0,0,0,0,12,720,38.14,2008-06-18,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9003,Haliotis corrugata,Pink Abalone,2008,2008-06-09,0,0,0,0,12,720,38.14,2008-06-18,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9004,Haliotis fulgens,Green Abalone,2008,2008-06-09,0,0,0,0,12,720,38.14,2008-06-18,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9006,Kelletia kelletii,Kellets Whelk,2008,2008-06-09,0,0,0,0,12,720,38.14,2008-06-18,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9009,Megathura crenulata,Giant Keyhole Limpet,2008,2008-06-09,0.0028,0.0019,0.0065,2,12,720,38.14,2008-06-18,16,0.0074,0.0141,0.0023,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9010,Crassedoma giganteum,Rock Scallop,2008,2008-06-09,0.0042,0.003,0.0104,3,12,720,38.14,2008-06-18,81,0.0375,0.0735,0.0123,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9011,Aplysia californica,California Brown Sea Hare,2008,2008-06-09,0.0375,0.0145,0.0503,27,12,720,38.14,2008-06-18,62,0.0287,0.043,0.0072,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11003,Pycnopodia helianthoides,Sunflower Star,2008,2008-06-09,0,0,0,0,12,720,38.14,2008-06-18,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11004,Lytechinus anamesus,White Urchin,2008,2008-06-09,0.1514,0.0753,0.261,109,12,720,38.14,2008-06-18,213,0.0986,0.1754,0.0292,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,5002,Tethya aurantia,Orange Puffball Sponge,2009,2009-06-15,0.1139,0.0236,0.0816,82,12,720,38.14,2009-06-05,189,0.0875,0.0874,0.0146,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6001,Stylaster californicus,California Hydrocoral,2009,2009-06-15,0,0,0,0,12,720,38.14,2009-06-05,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6002,Urticina lofotensis,White Spotted Rose Anemone,2009,2009-06-15,0,0,0,0,12,720,38.14,2009-06-05,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6006,Lophogorgia chilensis,Red Gorgonian,2009,2009-06-15,0.0542,0.016,0.0556,39,12,720,38.14,2009-06-05,170,0.0787,0.0801,0.0134,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6007,Muricea fruticosa,Brown Gorgonian,2009,2009-06-15,0.0056,0.0031,0.0109,4,12,720,38.14,2009-06-05,9,0.0042,0.0092,0.0015,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6008,Muricea californica,California Golden Gorgonian,2009,2009-06-15,0.0292,0.0065,0.0226,21,12,720,38.14,2009-06-05,52,0.0241,0.0263,0.0044,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,8001,Panulirus interruptus,California Spiny Lobster,2009,2009-06-15,0,0,0,0,12,720,38.14,2009-06-05,3,0.0014,0.0061,0.001,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9002,Haliotis rufescens,Red Abalone,2009,2009-06-15,0,0,0,0,12,720,38.14,2009-06-05,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9003,Haliotis corrugata,Pink Abalone,2009,2009-06-15,0,0,0,0,12,720,38.14,2009-06-05,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9004,Haliotis fulgens,Green Abalone,2009,2009-06-15,0,0,0,0,12,720,38.14,2009-06-05,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9006,Kelletia kelletii,Kellets Whelk,2009,2009-06-15,0,0,0,0,12,720,38.14,2009-06-05,1,5e-4,0.0028,5e-4,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9009,Megathura crenulata,Giant Keyhole Limpet,2009,2009-06-15,0.0028,0.0019,0.0065,2,12,720,38.14,2009-06-05,18,0.0083,0.0135,0.0023,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9010,Crassedoma giganteum,Rock Scallop,2009,2009-06-15,0.0083,0.0048,0.0167,6,12,720,38.14,2009-06-05,36,0.0167,0.0252,0.0042,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9011,Aplysia californica,California Brown Sea Hare,2009,2009-06-15,0.0986,0.019,0.0657,71,12,720,38.14,2009-06-05,104,0.0481,0.0628,0.0105,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11003,Pycnopodia helianthoides,Sunflower Star,2009,2009-06-15,0,0,0,0,12,720,38.14,2009-06-05,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11004,Lytechinus anamesus,White Urchin,2009,2009-06-15,0.0653,0.0307,0.1065,47,12,720,38.14,2009-06-05,58,0.0269,0.0678,0.0113,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-06-01,0,0,0,0,12,720,38.14,2010-06-02,1,5e-4,0.0028,5e-4,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-06-01,0,0,0,0,12,720,38.14,2010-06-02,1,5e-4,0.0028,5e-4,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,5002,Tethya aurantia,Orange Puffball Sponge,2010,2010-06-01,0.0931,0.0209,0.0723,67,12,720,38.14,2010-06-02,193,0.0894,0.0901,0.015,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6001,Stylaster californicus,California Hydrocoral,2010,2010-06-01,0,0,0,0,12,720,38.14,2010-06-02,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6002,Urticina lofotensis,White Spotted Rose Anemone,2010,2010-06-01,0,0,0,0,12,720,38.14,2010-06-02,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6006,Lophogorgia chilensis,Red Gorgonian,2010,2010-06-01,0.0389,0.0101,0.0351,28,12,720,38.14,2010-06-02,127,0.0588,0.0639,0.0107,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6007,Muricea fruticosa,Brown Gorgonian,2010,2010-06-01,0.0028,0.0028,0.0096,2,12,720,38.14,2010-06-02,4,0.0019,0.0066,0.0011,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6008,Muricea californica,California Golden Gorgonian,2010,2010-06-01,0.0278,0.008,0.0278,20,12,720,38.14,2010-06-02,46,0.0213,0.0234,0.0039,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,8001,Panulirus interruptus,California Spiny Lobster,2010,2010-06-01,0,0,0,0,12,720,38.14,2010-06-02,4,0.0019,0.0087,0.0015,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9002,Haliotis rufescens,Red Abalone,2010,2010-06-01,0,0,0,0,12,720,38.14,2010-06-02,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9003,Haliotis corrugata,Pink Abalone,2010,2010-06-01,0,0,0,0,12,720,38.14,2010-06-02,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9004,Haliotis fulgens,Green Abalone,2010,2010-06-01,0,0,0,0,12,720,38.14,2010-06-02,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9006,Kelletia kelletii,Kellets Whelk,2010,2010-06-01,0,0,0,0,12,720,38.14,2010-06-02,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9009,Megathura crenulata,Giant Keyhole Limpet,2010,2010-06-01,0.0014,0.0014,0.0048,1,12,720,38.14,2010-06-02,5,0.0023,0.0071,0.0012,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9010,Crassedoma giganteum,Rock Scallop,2010,2010-06-01,0,0,0,0,12,720,38.14,2010-06-02,10,0.0046,0.011,0.0018,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9011,Aplysia californica,California Brown Sea Hare,2010,2010-06-01,0.1125,0.0256,0.0888,81,12,720,38.14,2010-06-02,210,0.0972,0.0845,0.0141,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11003,Pycnopodia helianthoides,Sunflower Star,2010,2010-06-01,0,0,0,0,12,720,38.14,2010-06-02,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,11004,Lytechinus anamesus,White Urchin,2010,2010-06-01,0.0181,0.0108,0.0372,13,12,720,38.14,2010-06-02,34,0.0157,0.0402,0.0067,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-06-15,0,0,0,0,12,720,38.14,2011-06-19,8,0.0037,0.0196,0.0033,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-06-15,0,0,0,0,12,720,38.14,2011-06-19,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,5002,Tethya aurantia,Orange Puffball Sponge,2011,2011-06-15,0.0875,0.0228,0.0789,63,12,720,38.14,2011-06-19,198,0.0917,0.0939,0.0157,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6001,Stylaster californicus,California Hydrocoral,2011,2011-06-15,0,0,0,0,12,720,38.14,2011-06-19,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6002,Urticina lofotensis,White Spotted Rose Anemone,2011,2011-06-15,0,0,0,0,12,720,38.14,2011-06-19,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6006,Lophogorgia chilensis,Red Gorgonian,2011,2011-06-15,0.0389,0.0105,0.0365,28,12,720,38.14,2011-06-19,106,0.0491,0.0624,0.0104,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6007,Muricea fruticosa,Brown Gorgonian,2011,2011-06-15,0,0,0,0,12,720,38.14,2011-06-19,1,5e-4,0.0028,5e-4,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,6008,Muricea californica,California Golden Gorgonian,2011,2011-06-15,0.0264,0.0086,0.0297,19,12,720,38.14,2011-06-19,45,0.0208,0.0237,0.0039,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,8001,Panulirus interruptus,California Spiny Lobster,2011,2011-06-15,0,0,0,0,12,720,38.14,2011-06-19,9,0.0042,0.0122,0.002,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9002,Haliotis rufescens,Red Abalone,2011,2011-06-15,0,0,0,0,12,720,38.14,2011-06-19,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9003,Haliotis corrugata,Pink Abalone,2011,2011-06-15,0,0,0,0,12,720,38.14,2011-06-19,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9004,Haliotis fulgens,Green Abalone,2011,2011-06-15,0,0,0,0,12,720,38.14,2011-06-19,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9006,Kelletia kelletii,Kellets Whelk,2011,2011-06-15,0,0,0,0,12,720,38.14,2011-06-19,0,0,0,0,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9009,Megathura crenulata,Giant Keyhole Limpet,2011,2011-06-15,0,0,0,0,12,720,38.14,2011-06-19,13,0.006,0.0121,0.002,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9010,Crassedoma giganteum,Rock Scallop,2011,2011-06-15,0.0028,0.0019,0.0065,2,12,720,38.14,2011-06-19,41,0.019,0.0306,0.0051,36,2160
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,9011,Aplysia californica,California Brown Sea Hare,2011,2011-06-15,0.1639,0.0445,0.154,118,12,720,38.14,2011-06-19,222,0.1028,0.1607,0.0268,36,2160
