SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,QuadratsSampled,AreaSurveyed_sqm,MeanDepth,IslandDate,Island_Mean_Density,IslandSD,IslandSE,IslandQuads,IslandAreaSurveyed,IslandTotalCount,SurveyType
24,SR,Santa Rosa Island,CSAW,Chickasaw,9006,Kelletia kelletii,Kellets Whelk,2009,2009-07-13,0,0,0,0,12,720,36.6,2009-07-13,0.0266,0.0536,0.0058,84,5040,134,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9009,Megathura crenulata,Giant Keyhole Limpet,2009,2009-07-13,5,0.0069,0.0111,0.0032,12,720,36.6,2009-07-13,0.0165,0.0276,0.003,84,5040,83,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9010,Crassedoma giganteum,Rock Scallop,2009,2009-07-13,9,0.0125,0.0126,0.0036,12,720,36.6,2009-07-13,0.0123,0.0162,0.0018,84,5040,62,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9011,Aplysia californica,California Brown Sea Hare,2009,2009-07-13,33,0.0458,0.0461,0.0133,12,720,36.6,2009-07-13,0.0095,0.0246,0.0027,84,5040,48,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11003,Pycnopodia helianthoides,Sunflower Star,2009,2009-07-13,1,0.0014,0.0048,0.0014,12,720,36.6,2009-07-13,0.051,0.0719,0.0079,84,5040,257,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11004,Lytechinus anamesus,White Urchin,2009,2009-07-13,0,0,0,0,12,720,36.6,2009-07-13,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,5002,Tethya aurantia,Orange Puffball Sponge,2010,2010-08-16,113,0.1569,0.0737,0.0213,12,720,36.6,2010-07-30,0.2565,0.1477,0.0161,84,5040,1293,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6001,Stylaster californicus,California Hydrocoral,2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6002,Urticina lofotensis,White Spotted Rose Anemone,2010,2010-08-16,78,0.1083,0.0495,0.0143,12,720,36.6,2010-07-30,0.0893,0.0837,0.0091,84,5040,450,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6006,Lophogorgia chilensis,Red Gorgonian,2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,0.0081,0.0225,0.0025,84,5040,41,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6007,Muricea fruticosa,Brown Gorgonian,2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6008,Muricea californica,California Golden Gorgonian,2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,2e-4,0.0018,2e-4,84,5040,1,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,8001,Panulirus interruptus,California Spiny Lobster,2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9002,Haliotis rufescens,Red Abalone,2010,2010-08-16,10,0.0139,0.0156,0.0045,12,720,36.6,2010-07-30,0.0163,0.0328,0.0036,84,5040,82,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9003,Haliotis corrugata,Pink Abalone,2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9004,Haliotis fulgens,Green Abalone,2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9006,Kelletia kelletii,Kellets Whelk,2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,0.0173,0.0313,0.0034,84,5040,87,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9009,Megathura crenulata,Giant Keyhole Limpet,2010,2010-08-16,5,0.0069,0.0111,0.0032,12,720,36.6,2010-07-30,0.0171,0.0247,0.0027,84,5040,86,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9010,Crassedoma giganteum,Rock Scallop,2010,2010-08-16,22,0.0306,0.0255,0.0073,12,720,36.6,2010-07-30,0.0204,0.0262,0.0029,84,5040,103,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9011,Aplysia californica,California Brown Sea Hare,2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11003,Pycnopodia helianthoides,Sunflower Star,2010,2010-08-16,4,0.0056,0.0109,0.0031,12,720,36.6,2010-07-30,0.0635,0.0809,0.0088,84,5040,320,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11004,Lytechinus anamesus,White Urchin,2010,2010-08-16,0,0,0,0,12,720,36.6,2010-07-30,2e-4,0.0018,2e-4,84,5040,1,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,5002,Tethya aurantia,Orange Puffball Sponge,2011,2011-10-18,101,0.1403,0.0691,0.0199,12,720,36.6,2011-08-30,0.2321,0.1385,0.0151,84,5040,1170,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6001,Stylaster californicus,California Hydrocoral,2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6002,Urticina lofotensis,White Spotted Rose Anemone,2011,2011-10-18,115,0.1597,0.0588,0.017,12,720,36.6,2011-08-30,0.1167,0.0975,0.0106,84,5040,588,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6006,Lophogorgia chilensis,Red Gorgonian,2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,0.0069,0.0189,0.0021,84,5040,35,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6007,Muricea fruticosa,Brown Gorgonian,2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6008,Muricea californica,California Golden Gorgonian,2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,8001,Panulirus interruptus,California Spiny Lobster,2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,2e-4,0.0018,2e-4,84,5040,1,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9002,Haliotis rufescens,Red Abalone,2011,2011-10-18,13,0.0181,0.015,0.0043,12,720,36.6,2011-08-30,0.023,0.0499,0.0054,84,5040,116,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9003,Haliotis corrugata,Pink Abalone,2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9004,Haliotis fulgens,Green Abalone,2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9006,Kelletia kelletii,Kellets Whelk,2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,0.0062,0.0173,0.0019,84,5040,31,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9009,Megathura crenulata,Giant Keyhole Limpet,2011,2011-10-18,11,0.0153,0.0132,0.0038,12,720,36.6,2011-08-30,0.0262,0.0349,0.0038,84,5040,132,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9010,Crassedoma giganteum,Rock Scallop,2011,2011-10-18,26,0.0361,0.03,0.0087,12,720,36.6,2011-08-30,0.0278,0.0345,0.0038,84,5040,140,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9011,Aplysia californica,California Brown Sea Hare,2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,2e-4,0.0018,2e-4,84,5040,1,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9012,Haliotis assimilis,Threaded Abalone,2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,2e-4,0.0018,2e-4,84,5040,1,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11003,Pycnopodia helianthoides,Sunflower Star,2011,2011-10-18,9,0.0125,0.0203,0.0058,12,720,36.6,2011-08-30,0.1137,0.1838,0.0201,84,5040,573,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11004,Lytechinus anamesus,White Urchin,2011,2011-10-18,0,0,0,0,12,720,36.6,2011-08-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016.5,Sargassum horneri,Devil Weed (Juvenile),2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,5002,Tethya aurantia,Orange Puffball Sponge,2012,2012-07-11,78,0.1083,0.0441,0.0127,12,720,36.6,2012-07-22,0.223,0.1443,0.0157,84,5040,1124,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6001,Stylaster californicus,California Hydrocoral,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6002,Urticina lofotensis,White Spotted Rose Anemone,2012,2012-07-11,77,0.1069,0.0557,0.0161,12,720,36.6,2012-07-22,0.0962,0.0882,0.0096,84,5040,485,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6006,Lophogorgia chilensis,Red Gorgonian,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0.0032,0.0088,0.001,84,5040,16,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6007,Muricea fruticosa,Brown Gorgonian,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6008,Muricea californica,California Golden Gorgonian,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,4e-4,0.0026,3e-4,84,5040,2,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,8001,Panulirus interruptus,California Spiny Lobster,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9002,Haliotis rufescens,Red Abalone,2012,2012-07-11,10,0.0139,0.0172,0.005,12,720,36.6,2012-07-22,0.0167,0.037,0.004,84,5040,84,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9003,Haliotis corrugata,Pink Abalone,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9004,Haliotis fulgens,Green Abalone,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9006,Kelletia kelletii,Kellets Whelk,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0.0109,0.0223,0.0024,84,5040,55,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9009,Megathura crenulata,Giant Keyhole Limpet,2012,2012-07-11,8,0.0111,0.0192,0.0056,12,720,36.6,2012-07-22,0.0181,0.0287,0.0031,84,5040,91,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9010,Crassedoma giganteum,Rock Scallop,2012,2012-07-11,6,0.0083,0.0151,0.0044,12,720,36.6,2012-07-22,0.0185,0.028,0.0031,84,5040,93,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9011,Aplysia californica,California Brown Sea Hare,2012,2012-07-11,3,0.0042,0.0144,0.0042,12,720,36.6,2012-07-22,0.0052,0.0132,0.0014,84,5040,26,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9012,Haliotis assimilis,Threaded Abalone,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,2e-4,0.0018,2e-4,84,5040,1,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9013,Haliotis sorenseni,White Abalone,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9015,Cryptochiton stelleri,Gumboot Chiton,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11003,Pycnopodia helianthoides,Sunflower Star,2012,2012-07-11,5,0.0069,0.0111,0.0032,12,720,36.6,2012-07-22,0.0661,0.0961,0.0105,84,5040,333,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11004,Lytechinus anamesus,White Urchin,2012,2012-07-11,0,0,0,0,12,720,36.6,2012-07-22,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016,Sargassum horneri,Devil Weed (Adult),2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016.5,Sargassum horneri,Devil Weed (Juvenile),2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,5002,Tethya aurantia,Orange Puffball Sponge,2013,2013-07-17,82,0.1139,0.0598,0.0173,12,720,36.6,2013-07-30,0.2274,0.1484,0.0162,84,5040,1146,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6001,Stylaster californicus,California Hydrocoral,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6002,Urticina lofotensis,White Spotted Rose Anemone,2013,2013-07-17,83,0.1153,0.0672,0.0194,12,720,36.6,2013-07-30,0.099,0.0752,0.0082,84,5040,499,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6006,Lophogorgia chilensis,Red Gorgonian,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0.003,0.009,0.001,84,5040,15,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6007,Muricea fruticosa,Brown Gorgonian,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6008,Muricea californica,California Golden Gorgonian,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,8001,Panulirus interruptus,California Spiny Lobster,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,2e-4,0.0018,2e-4,84,5040,1,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9002,Haliotis rufescens,Red Abalone,2013,2013-07-17,16,0.0222,0.0385,0.0111,12,720,36.6,2013-07-30,0.023,0.0483,0.0053,84,5040,116,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9003,Haliotis corrugata,Pink Abalone,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9004,Haliotis fulgens,Green Abalone,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9006,Kelletia kelletii,Kellets Whelk,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0.0133,0.0237,0.0026,84,5040,67,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9009,Megathura crenulata,Giant Keyhole Limpet,2013,2013-07-17,13,0.0181,0.0241,0.0069,12,720,36.6,2013-07-30,0.0188,0.028,0.0031,84,5040,95,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9010,Crassedoma giganteum,Rock Scallop,2013,2013-07-17,16,0.0222,0.0217,0.0063,12,720,36.6,2013-07-30,0.0185,0.026,0.0028,84,5040,93,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9011,Aplysia californica,California Brown Sea Hare,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,4e-4,0.0026,3e-4,84,5040,2,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9012,Haliotis assimilis,Threaded Abalone,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9013,Haliotis sorenseni,White Abalone,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9015,Cryptochiton stelleri,Gumboot Chiton,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,4e-4,0.0026,3e-4,84,5040,2,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11003,Pycnopodia helianthoides,Sunflower Star,2013,2013-07-17,8,0.0111,0.0148,0.0043,12,720,36.6,2013-07-30,0.0718,0.0847,0.0092,84,5040,362,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11004,Lytechinus anamesus,White Urchin,2013,2013-07-17,0,0,0,0,12,720,36.6,2013-07-30,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016,Sargassum horneri,Devil Weed (Adult),2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016.5,Sargassum horneri,Devil Weed (Juvenile),2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,5002,Tethya aurantia,Orange Puffball Sponge,2014,2014-07-29,109,0.1514,0.075,0.0217,12,720,36.6,2014-07-25,0.2365,0.1421,0.0155,84,5040,1192,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6001,Stylaster californicus,California Hydrocoral,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6002,Urticina lofotensis,White Spotted Rose Anemone,2014,2014-07-29,87,0.1208,0.0556,0.016,12,720,36.6,2014-07-25,0.099,0.0918,0.01,84,5040,499,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6006,Lophogorgia chilensis,Red Gorgonian,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0.0038,0.0105,0.0011,84,5040,19,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6007,Muricea fruticosa,Brown Gorgonian,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6008,Muricea californica,California Golden Gorgonian,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,2e-4,0.0018,2e-4,84,5040,1,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,8001,Panulirus interruptus,California Spiny Lobster,2014,2014-07-29,1,0.0014,0.0048,0.0014,12,720,36.6,2014-07-25,6e-4,0.0031,3e-4,84,5040,3,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9002,Haliotis rufescens,Red Abalone,2014,2014-07-29,26,0.0361,0.0368,0.0106,12,720,36.6,2014-07-25,0.0202,0.041,0.0045,84,5040,102,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9003,Haliotis corrugata,Pink Abalone,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9004,Haliotis fulgens,Green Abalone,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9006,Kelletia kelletii,Kellets Whelk,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0.0091,0.0212,0.0023,84,5040,46,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9009,Megathura crenulata,Giant Keyhole Limpet,2014,2014-07-29,8,0.0111,0.0164,0.0047,12,720,36.6,2014-07-25,0.0206,0.0311,0.0034,84,5040,104,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9010,Crassedoma giganteum,Rock Scallop,2014,2014-07-29,81,0.1125,0.0667,0.0193,12,720,36.6,2014-07-25,0.0597,0.0675,0.0074,84,5040,301,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9011,Aplysia californica,California Brown Sea Hare,2014,2014-07-29,1,0.0014,0.0048,0.0014,12,720,36.6,2014-07-25,0.0081,0.0173,0.0019,84,5040,41,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9012,Haliotis assimilis,Threaded Abalone,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,4e-4,0.0036,4e-4,84,5040,2,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9013,Haliotis sorenseni,White Abalone,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9015,Cryptochiton stelleri,Gumboot Chiton,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,2e-4,0.0018,2e-4,84,5040,1,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11002,Pisaster giganteus,Giant-spined Sea Star,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0.0046,0.0105,0.0011,84,5040,23,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11003,Pycnopodia helianthoides,Sunflower Star,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11004,Lytechinus anamesus,White Urchin,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0.0625,0.1915,0.0209,84,5040,315,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11011,Pisaster ochraceus,Ochre Star,2014,2014-07-29,0,0,0,0,12,720,36.6,2014-07-25,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016,Sargassum horneri,Devil Weed (Adult),2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,5002,Tethya aurantia,Orange Puffball Sponge,2015,2015-08-11,71,0.0986,0.0484,0.014,12,720,36.6,2015-07-28,0.1569,0.1047,0.0114,84,5040,791,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6001,Stylaster californicus,California Hydrocoral,2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6002,Urticina lofotensis,White Spotted Rose Anemone,2015,2015-08-11,79,0.1097,0.0687,0.0198,12,720,36.6,2015-07-28,0.0782,0.0675,0.0074,84,5040,394,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6006,Lophogorgia chilensis,Red Gorgonian,2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,0.0028,0.0085,9e-4,84,5040,14,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6007,Muricea fruticosa,Brown Gorgonian,2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,6008,Muricea californica,California Golden Gorgonian,2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,2e-4,0.0018,2e-4,84,5040,1,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,8001,Panulirus interruptus,California Spiny Lobster,2015,2015-08-11,1,0.0014,0.0048,0.0014,12,720,36.6,2015-07-28,0.001,0.0047,5e-4,84,5040,5,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9002,Haliotis rufescens,Red Abalone,2015,2015-08-11,25,0.0347,0.0571,0.0165,12,720,36.6,2015-07-28,0.044,0.08,0.0087,84,5040,222,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9003,Haliotis corrugata,Pink Abalone,2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9004,Haliotis fulgens,Green Abalone,2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9006,Kelletia kelletii,Kellets Whelk,2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,0.0185,0.0379,0.0041,84,5040,93,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9009,Megathura crenulata,Giant Keyhole Limpet,2015,2015-08-11,8,0.0111,0.0148,0.0043,12,720,36.6,2015-07-28,0.022,0.0286,0.0031,84,5040,111,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9010,Crassedoma giganteum,Rock Scallop,2015,2015-08-11,203,0.2819,0.1828,0.0528,12,720,36.6,2015-07-28,0.177,0.2032,0.0222,84,5040,892,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9011,Aplysia californica,California Brown Sea Hare,2015,2015-08-11,58,0.0806,0.0942,0.0272,12,720,36.6,2015-07-28,0.0593,0.0699,0.0076,84,5040,299,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9012,Haliotis assimilis,Threaded Abalone,2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9013,Haliotis sorenseni,White Abalone,2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,9015,Cryptochiton stelleri,Gumboot Chiton,2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,0,0,0,84,5040,0,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11002,Pisaster giganteus,Giant-spined Sea Star,2015,2015-08-11,3,0.0042,0.0075,0.0022,12,720,36.6,2015-07-28,0.0042,0.01,0.0011,84,5040,21,Bands
24,SR,Santa Rosa Island,CSAW,Chickasaw,11003,Pycnopodia helianthoides,Sunflower Star,2015,2015-08-11,0,0,0,0,12,720,36.6,2015-07-28,0,0,0,84,5040,0,Bands
