Site_Number,IslandCode,IslandName,SiteCode,SiteName,Year,Date,MeanTemp,MinTemp,MaxTemp,MeanDepth,SST34,Anom
35,SB,Santa Barbara Island,WA,Webster's Arch,2014,2014-12-17,17.509166666666665,17.24,17.89,48.18,27.4,0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2014,2014-12-24,16.86875,15,17.51,48.18,27.3,0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2014,2014-12-31,15.914895833333333,14.21,16.63,48.18,27.1,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2014-12-31,15.032222222222222,13.85,15.34,48.18,27.1,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-01-07,15.385357142857142,14.55,15.91,48.18,27,0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-01-14,16.091309523809525,15.22,16.7,48.18,27.1,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-01-21,16.19636904761905,14.88,16.84,48.18,27.2,0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-01-28,16.103452380952383,15.07,16.6,48.18,27.2,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-02-04,15.65922619047619,14.33,16.39,48.18,27.2,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-02-11,16.15904761904762,15.19,16.89,48.18,27.2,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-02-18,15.87797619047619,14.98,16.46,48.18,27.3,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-02-25,15.88529761904762,14.5,16.65,48.18,27.5,0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-03-04,15.78863095238095,14.14,16.65,48.18,27.5,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-03-11,16.538214285714286,15.86,17.03,48.18,27.6,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-03-18,16.797440476190474,15.91,17.48,48.18,27.8,0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-03-25,16.586547619047618,14.93,17.36,48.18,28,0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-04-01,16.776964285714286,14.69,17.6,48.18,28.2,0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-04-08,16.50047619047619,14.6,17.36,48.18,28.4,0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-04-15,16.356964285714284,14.17,17.43,48.18,28.7,0.9
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-04-22,16.397321428571427,14.07,17.15,48.18,28.7,1
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-04-29,15.635654761904762,13.85,16.55,48.18,28.8,1
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-05-06,15.902857142857142,14.64,16.58,48.18,28.8,1
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-05-13,15.787678571428572,14.02,17.2,48.18,28.8,1
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-05-20,15.763690476190478,13.42,17.41,48.18,28.9,1.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-05-27,15.759464285714287,13.28,17.46,48.18,29,1.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-06-03,16.323809523809523,13.44,17.77,48.18,29,1.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-06-10,16.24375,14.55,17.77,48.18,29,1.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-06-17,16.26196428571429,13.69,18.22,48.18,29,1.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-06-24,17.305297619047618,14.26,19.72,48.18,28.9,1.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-07-01,15.87720238095238,12.79,19.48,48.18,28.9,1.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-07-08,16.02958333333333,12.65,18.22,48.18,28.8,1.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-07-15,16.802380952380954,13.4,19.34,48.18,28.9,1.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-07-22,18.69345238095238,14.02,21.1,48.18,28.8,1.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-07-29,19.245714285714286,16.79,21,48.18,28.8,1.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-08-05,18.45952380952381,15.07,20.43,48.18,28.9,1.9
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-08-12,18.871904761904762,16.12,20.22,48.18,28.9,2
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-08-19,19.691964285714285,16.93,21.07,48.18,28.9,2.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-08-26,19.06440476190476,16.6,20.84,48.18,29,2.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-09-02,18.0925,14.86,20.86,48.18,28.9,2.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-09-09,17.27261904761905,15.19,19.22,48.18,29,2.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-09-16,19.400238095238095,16.98,21.12,48.18,29,2.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-09-23,20.860833333333332,18.77,21.89,48.18,29,2.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-09-30,20.288690476190474,18.65,21.74,48.18,29.1,2.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-10-07,20.765238095238097,18.48,22.1,48.18,29.1,2.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-10-14,21.45208333333333,19.69,22.44,48.18,29.1,2.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-10-21,20.960238095238097,19.1,22.03,48.18,29.2,2.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-10-28,21.161011904761907,18.91,22.27,48.18,29.4,2.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-11-04,19.832916666666666,17.48,21.29,48.18,29.5,2.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-11-11,18.83238095238095,17.98,19.6,48.18,29.7,3
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-11-18,18.029880952380953,17.46,18.65,48.18,29.7,3.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-11-25,18.111785714285716,17.55,18.88,48.18,29.6,3
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-12-02,17.878630952380952,17.53,18.22,48.18,29.5,2.9
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-12-09,17.877380952380953,17.03,18.15,48.18,29.4,2.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-12-16,17.263749999999998,16.84,17.74,48.18,29.5,2.9
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-12-23,16.568035714285713,15.67,17.22,48.18,29.3,2.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,2015-12-30,15.876833333333334,15.41,16.39,48.18,29.3,2.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2015-12-30,15.79,15.6,15.98,48.18,29.3,2.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-01-06,15.550059523809523,14.88,16.03,48.18,29.1,2.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-01-13,15.122440476190476,14.72,15.39,48.18,29.2,2.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-01-20,15.165059523809523,14.81,16.03,48.18,29.1,2.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-01-27,15.329107142857143,14.72,15.84,48.18,29.1,2.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-02-03,15.036309523809523,14.29,15.74,48.18,29.3,2.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-02-10,15.076011904761904,14.43,15.34,48.18,29.2,2.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-02-17,14.653333333333334,13.66,15.41,48.18,29.1,2.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-02-24,14.838154761904761,13.9,15.98,48.18,29,2.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-03-02,16.027738095238096,14.96,16.67,48.18,28.9,1.9
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-03-09,15.758333333333335,14.24,16.67,48.18,28.9,1.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-03-16,15.466726190476189,14.79,16.1,48.18,28.9,1.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-03-23,15.286011904761907,14.14,16.17,48.18,28.8,1.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-03-30,14.77357142857143,14.14,15.77,48.18,29,1.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-04-06,14.661011904761907,13.01,15.62,48.18,28.9,1.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-04-13,14.476845238095239,12.84,15.48,48.18,29.1,1.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-04-20,14.709821428571429,13.2,15.74,48.18,28.9,1.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-04-27,14.07970238095238,12.12,15.7,48.18,28.7,0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-05-04,14.37125,12.87,15.81,48.18,28.6,0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-05-11,14.60904761904762,12.67,16.39,48.18,28.4,0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-05-18,14.335357142857143,12.31,16.51,48.18,28.1,0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-05-25,15.024047619047618,12.14,17.27,48.18,27.7,-0.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-06-01,15.445357142857144,12.7,17.72,48.18,27.6,-0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-06-08,15.706369047619049,13.11,17.32,48.18,27.8,0.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-06-15,14.63827380952381,11.83,16.93,48.18,27.8,0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-06-22,15.181726190476192,12.31,18.43,48.18,27.2,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-06-29,16.77863095238095,13.88,19.67,48.18,27.1,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-07-06,16.024404761904762,13.57,18.67,48.18,27,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-07-13,17.60238095238095,14.6,20.12,48.18,26.7,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-07-20,18.145654761904762,14.62,20.86,48.18,26.6,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-07-27,17.80785714285714,14.67,20.55,48.18,26.6,-0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-08-03,18.773869047619048,16.79,20.53,48.18,26.4,-0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-08-10,19.295238095238094,16.58,20.69,48.18,26.3,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-08-17,18.680833333333332,14.76,20.79,48.18,26.3,-0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-08-24,17.943988095238097,15.17,20.77,48.18,26.2,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-08-31,17.008392857142855,14.05,20.46,48.18,26,-0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-09-07,17.88934523809524,15.15,19.69,48.18,26.1,-0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-09-14,18.47327380952381,16.17,19.79,48.18,26.1,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-09-21,18.745892857142856,15.96,20.34,48.18,26.3,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-09-28,18.62410714285714,16.08,20.19,48.18,25.9,-0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-10-05,17.626607142857143,13.49,19.91,48.18,25.8,-0.9
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-10-12,17.692083333333333,15.91,18.65,48.18,26.1,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-10-19,18.28904761904762,14.72,19.38,48.18,26.1,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-10-26,19.44232142857143,18.67,19.72,48.18,25.9,-0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-11-02,18.88267857142857,17.77,19.48,48.18,25.8,-0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-11-09,18.37720238095238,16.48,19.12,48.18,26,-0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-11-16,17.559345238095236,14.55,18.5,48.18,26.2,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-11-23,17.294345238095236,15.5,18.01,48.18,26.3,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-11-30,16.05732142857143,14.5,17.24,48.18,26.2,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-12-07,16.02904761904762,15.03,16.84,48.18,26,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-12-14,15.898809523809524,14.19,16.72,48.18,26.1,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-12-21,14.854583333333334,13.71,15.46,48.18,26.2,-0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2016-12-28,14.549166666666668,13.81,15.31,48.18,26.3,-0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-01-04,14.982261904761904,13.66,15.39,48.18,26.1,-0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-01-11,15.13238095238095,14.76,15.36,48.18,26.2,-0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-01-18,14.61440476190476,13.76,15.15,48.18,26.4,-0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-01-25,14.056249999999999,13.54,14.45,48.18,26.2,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-02-01,14.395714285714286,13.47,15,48.18,26.4,-0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-02-08,14.333809523809524,13.83,15.1,48.18,26.8,0.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-02-15,14.826845238095236,14.19,15.24,48.18,26.9,0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-02-22,14.527083333333334,13.93,14.96,48.18,27.1,0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-03-01,14.201130952380952,13.69,14.62,48.18,26.9,0
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-03-08,14.405416666666667,13.85,14.98,48.18,26.8,-0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-03-15,14.681666666666667,13.73,15.5,48.18,27.5,0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-03-22,14.867559523809524,13.83,15.46,48.18,27.5,0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-03-29,14.516011904761905,13.23,15.36,48.18,27.7,0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-04-05,14.754583333333333,13.59,15.79,48.18,27.9,0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-04-12,14.907142857142858,13.06,15.77,48.18,28,0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-04-19,14.982380952380952,13.59,16.24,48.18,28.3,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-04-26,14.123095238095237,11.92,16.22,48.18,28.3,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-05-03,14.746309523809524,12.12,17.13,48.18,28.3,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-05-10,15.70220238095238,13.9,16.55,48.18,28.3,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-05-17,13.654345238095237,11.12,15.74,48.18,28.2,0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-05-24,13.01595238095238,10.59,15.27,48.18,28.4,0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-05-31,13.548809523809522,11.61,16.03,48.18,28.3,0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-06-07,14.895416666666666,12.55,16.39,48.18,28.1,0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-06-14,14.95404761904762,11.71,17.48,48.18,28.2,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-06-21,15.4825,12.92,17.62,48.18,28.3,0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-06-28,14.489523809523812,12.14,17.32,48.18,28.1,0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-07-05,16.21184523809524,14.24,17.91,48.18,28,0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-07-12,16.92214285714286,14.52,18.46,48.18,27.8,0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-07-19,16.613690476190477,14.07,19.05,48.18,27.6,0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-07-26,17.58386904761905,14.69,19.17,48.18,27.1,0
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-08-02,18.209821428571427,16.79,19.62,48.18,27.2,0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-08-09,17.47142857142857,15,20.03,48.18,26.7,-0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-08-16,18.04154761904762,15.07,20.34,48.18,26.4,-0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-08-23,17.700535714285714,15.31,18.79,48.18,26.7,-0.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-08-30,18.457083333333333,16.6,19.34,48.18,26.5,-0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-09-06,18.735357142857143,14.86,20.98,48.18,26.2,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-09-13,19.59,14.76,20.96,48.18,26.1,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-09-20,19.257559523809523,16.08,21.27,48.18,26.3,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-09-27,19.511904761904763,17.27,21.31,48.18,26.5,-0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-10-04,19.20184523809524,16.43,20.93,48.18,26.7,0
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-10-11,19.677321428571428,17.24,20.74,48.18,26.2,-0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-10-18,19.419999999999998,14.36,20.72,48.18,25.9,-0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-10-25,18.17077380952381,15.93,20.03,48.18,26.2,-0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-11-01,17.668333333333333,15.58,18.96,48.18,26.3,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-11-08,18.118690476190476,15.5,19.36,48.18,25.6,-1.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-11-15,16.59244047619048,13.95,18.79,48.18,25.6,-1.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-11-22,15.968511904761906,13.04,17.53,48.18,25.9,-0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-11-29,16.509285714285713,13.93,17.53,48.18,25.9,-0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-12-06,16.33125,14.33,17.55,48.18,25.7,-0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-12-13,16.373809523809523,15.67,17.24,48.18,25.8,-0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-12-20,15.854642857142856,14.6,16.6,48.18,25.6,-1
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2017-12-27,15.745714285714287,15.27,16.51,48.18,26,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2018-01-03,15.979999999999999,15.5,16.32,48.18,25.8,-0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-01-03,15.768958333333334,13.78,16.6,48.18,25.8,-0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-01-10,16.272916666666667,15.84,16.67,48.18,25.6,-0.9
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-01-17,16.23464285714286,15.58,16.53,48.18,26,-0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-01-24,15.307380952380951,14.4,15.74,48.18,25.9,-0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-01-31,15.120119047619047,13.61,15.89,48.18,25.8,-0.9
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-02-07,15.772083333333333,14.81,16.24,48.18,25.8,-0.9
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-02-14,15.632261904761904,14.84,16.36,48.18,25.8,-1
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-02-21,14.93797619047619,14.24,16.15,48.18,25.8,-1.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-02-28,14.363571428571428,13.71,14.81,48.18,26.1,-0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-03-07,14.295,13.66,14.93,48.18,26.3,-0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-03-14,14.079642857142858,13.35,14.74,48.18,26.5,-0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-03-21,14.10309523809524,13.25,14.79,48.18,26.5,-0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-03-28,13.500714285714285,12.72,14.19,48.18,26.7,-0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-04-04,13.459761904761903,12.72,14.38,48.18,27.1,-0.5
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-04-11,13.483392857142857,12.09,14.33,48.18,27.3,-0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-04-18,13.198988095238095,11.58,14.52,48.18,27.6,-0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-04-25,13.324166666666667,12.05,14.19,48.18,27.8,0
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-05-02,13.298690476190476,12.09,14.36,48.18,27.6,-0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-05-09,14.325952380952382,11.75,15.98,48.18,27.7,-0.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-05-16,14.798690476190476,11.88,16.39,48.18,27.8,-0.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-05-23,14.417440476190476,11.75,16.2,48.18,27.7,-0.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-05-30,14.643630952380953,11.71,16.46,48.18,27.8,0
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-06-06,15.440416666666668,12.94,17.55,48.18,27.7,0
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-06-13,16.081904761904763,12.94,17.86,48.18,27.9,0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-06-20,16.055535714285714,13.3,18.08,48.18,28,0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-06-27,16.437559523809526,13.59,18.15,48.18,27.9,0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-07-04,16.17892857142857,12.77,19.08,48.18,27.7,0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-07-11,16.37422619047619,13.69,18.84,48.18,27.5,0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-07-18,16.884285714285713,14.29,19.15,48.18,27.6,0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-07-25,17.636666666666667,14.81,20.34,48.18,27.4,0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-08-01,16.59577380952381,14.84,18.29,48.18,27.1,0.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-08-08,17.906785714285714,15.46,20.67,48.18,27.1,0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-08-15,19.48452380952381,16.03,21.67,48.18,27.3,0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-08-22,19.85571428571429,16.53,22.39,48.18,27.1,0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-08-29,19.24547619047619,15.43,21.58,48.18,27,0.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-09-05,18.157440476190477,15.48,20.5,48.18,27,0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-09-12,19.715059523809526,15.67,22.05,48.18,27,0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-09-19,18.05327380952381,14.12,20.69,48.18,27,0.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-09-26,16.067559523809525,12.7,19.96,48.18,27.3,0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-10-03,17.60845238095238,14.98,19,48.18,27.4,0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-10-10,16.96095238095238,13.78,18.43,48.18,27.3,0.6
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-10-17,19.06,16.55,20.03,48.18,27.6,0.9
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-10-24,19.007559523809523,16.6,20.07,48.18,27.7,1.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-10-31,18.904464285714283,16.72,19.79,48.18,27.8,1.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-11-07,18.795178571428572,17.7,19.86,48.18,27.4,0.8
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-11-14,18.75875,16.12,19.34,48.18,27.4,0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-11-21,18.80297619047619,17.6,19.38,48.18,27.9,1.3
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-11-28,17.84642857142857,15.74,18.65,48.18,27.8,1.2
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-12-05,16.33220238095238,13.93,17.46,48.18,27.6,1
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-12-12,16.23375,15.27,16.65,48.18,27.7,1.1
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-12-19,16.249940476190478,15.27,16.6,48.18,27.6,1
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2018-12-26,15.887083333333335,14.74,16.67,48.18,27.3,0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2019-01-02,15.823958333333332,15.53,16.22,48.18,27.3,0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2019,2019-01-02,15.43725,14.79,15.84,48.18,27.3,0.7
35,SB,Santa Barbara Island,WA,Webster's Arch,2019,2019-01-09,15.4825,15.05,16.05,48.18,27,0.4
35,SB,Santa Barbara Island,WA,Webster's Arch,2019,2019-01-16,15.682857142857141,15.15,15.91,48.18,27.1,0.5
