SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,QuadratsSampled,AreaSurveyed_sqm,MeanDepth,IslandDate,Island_Mean_Density,IslandSD,IslandSE,IslandQuads,IslandAreaSurveyed,IslandTotalCount,SurveyType
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,Laminaria farlowii,Oar Weed (Adult),2009,2009-08-31,1,0.0417,0.1443,0.0417,12,24,53.18,2009-07-31,2.4167,4.9179,0.5366,84,168,406,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2009,2009-08-31,0,0,0,0,12,24,53.18,2009-07-31,12.5298,36.9885,4.0358,84,168,2105,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9005,Cypraea spadicea,Chestnut Cowrie,2009,2009-08-31,3,0.125,0.2261,0.0653,12,24,53.18,2009-07-31,0.1071,0.2911,0.0318,84,168,18,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9007,Megastraea undosa,Wavy Turban Snail,2009,2009-08-31,2,0.0833,0.1946,0.0562,12,24,53.18,2009-07-31,0.2917,0.5042,0.055,84,168,49,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9008,Lithopoma gibberosa,Red Turban Snail,2009,2009-08-31,0,0,0,0,12,24,53.18,2009-07-31,0.006,0.0546,0.006,84,168,1,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9014,Tegula regina,Queen Tegula,2009,2009-08-31,1,0.0417,0.1443,0.0417,12,24,53.18,2009-07-31,0.0476,0.2142,0.0234,84,168,8,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11001,Patiria miniata,Bat Star,2009,2009-08-31,1,0.0417,0.1443,0.0417,12,24,53.18,2009-07-31,0.8631,1.2403,0.1353,84,168,145,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-08-31,3,0.125,0.433,0.125,12,24,53.18,2009-07-31,0.0298,0.1795,0.0196,84,168,5,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2009,2009-08-31,75,3.125,3.4911,1.0078,12,24,53.18,2009-07-31,5.8631,5.8595,0.6393,84,168,985,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2009,2009-08-31,762,31.75,19.2135,5.5465,12,24,53.18,2009-07-31,29.4048,35.4834,3.8716,84,168,4940,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11007,Parastichopus parvimensis,Warty Sea Cucumber,2009,2009-08-31,33,1.375,1.1894,0.3434,12,24,53.18,2009-07-31,0.7679,0.9,0.0982,84,168,129,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11009,Centrostephanus coronatus,Coronado Urchin,2009,2009-08-31,12,0.5,1.0445,0.3015,12,24,53.18,2009-07-31,0.4405,0.742,0.081,84,168,74,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,12002,Styela montereyensis,Stalked Tunicate,2009,2009-08-31,0,0,0,0,12,24,53.18,2009-07-31,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14025,Lythrypnus dalli,Blue-banded Goby,2009,2009-08-31,12,0.5,0.9045,0.2611,12,24,53.18,2009-07-31,0.131,0.5328,0.0581,84,168,22,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14026,Coryphopterus nicholsi,Blackeye Goby,2009,2009-08-31,37,1.5417,1.2695,0.3665,12,24,53.18,2009-07-31,1.6131,1.6544,0.1805,84,168,271,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14027,Alloclinus holderi,Island Kelpfish,2009,2009-08-31,22,0.9167,0.793,0.2289,12,24,53.18,2009-07-31,0.3095,0.5084,0.0555,84,168,52,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-08-30,5,0.2083,0.5823,0.1681,12,24,53.18,2010-07-11,0.2083,0.5972,0.0652,84,168,35,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2010,2010-08-30,8,0.3333,0.7785,0.2247,12,24,53.18,2010-07-11,12.869,30.8761,3.3689,84,168,2162,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002.99,Macrocystis pyrifera,NA,2010,2010-08-30,15,0.625,1.4943,0.4314,12,24,53.18,2010-07-11,1.4881,4.9351,0.5385,84,168,250,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2004,Eisenia arborea,Southern Sea Palm (Adult),2010,2010-08-30,0,0,0,0,12,24,53.18,2010-07-11,0.3333,0.9735,0.1062,84,168,56,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2010,2010-08-30,0,0,0,0,12,24,53.18,2010-07-11,0.2083,0.79990000000000006,0.0873,84,168,35,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2005,Pterygophora californica,California Sea Palm (Adult),2010,2010-08-30,0,0,0,0,12,24,53.18,2010-07-11,0.1131,0.4549,0.0496,84,168,19,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2010,2010-08-30,0,0,0,0,12,24,53.18,2010-07-11,2.8393,12.5055,1.3645,84,168,477,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,Laminaria farlowii,Oar Weed (Adult),2010,2010-08-30,0,0,0,0,12,24,53.18,2010-07-11,1.381,3.1913,0.3482,84,168,232,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2010,2010-08-30,0,0,0,0,12,24,53.18,2010-07-11,8.5774,25.3281,2.7635,84,168,1441,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-08-30,0,0,0,0,12,24,53.18,2010-07-11,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-08-30,0,0,0,0,12,24,53.18,2010-07-11,0.1726,0.8832,0.0964,84,168,29,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9005,Cypraea spadicea,Chestnut Cowrie,2010,2010-08-30,3,0.125,0.2261,0.0653,12,24,53.18,2010-07-11,0.131,0.3304,0.036,84,168,22,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9007,Megastraea undosa,Wavy Turban Snail,2010,2010-08-30,1,0.0417,0.1443,0.0417,12,24,53.18,2010-07-11,0.2024,0.5155,0.0562,84,168,34,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9008,Lithopoma gibberosa,Red Turban Snail,2010,2010-08-30,0,0,0,0,12,24,53.18,2010-07-11,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9014,Tegula regina,Queen Tegula,2010,2010-08-30,1,0.0417,0.1443,0.0417,12,24,53.18,2010-07-11,0.0179,0.0933,0.0102,84,168,3,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11001,Patiria miniata,Bat Star,2010,2010-08-30,3,0.125,0.3108,0.0897,12,24,53.18,2010-07-11,1.131,1.5545,0.1696,84,168,190,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-08-30,4,0.1667,0.3257,0.094,12,24,53.18,2010-07-11,0.0714,0.2074,0.0226,84,168,12,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2010,2010-08-30,63,2.625,2.2067,0.637,12,24,53.18,2010-07-11,6.0417,6.1361,0.6695,84,168,1015,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2010,2010-08-30,835,34.7917,16.7311,4.8299,12,24,53.18,2010-07-11,35.6488,42.3004,4.6154,84,168,5989,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11007,Parastichopus parvimensis,Warty Sea Cucumber,2010,2010-08-30,48,2,1.4924,0.4308,12,24,53.18,2010-07-11,1,1.1301,0.1233,84,168,168,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11009,Centrostephanus coronatus,Coronado Urchin,2010,2010-08-30,25,1.0417,1.1766,0.3397,12,24,53.18,2010-07-11,0.5298,0.7966,0.0869,84,168,89,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,12002,Styela montereyensis,Stalked Tunicate,2010,2010-08-30,0,0,0,0,12,24,53.18,2010-07-11,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14025,Lythrypnus dalli,Blue-banded Goby,2010,2010-08-30,4,0.1667,0.4438,0.1281,12,24,53.18,2010-07-11,0.0357,0.1867,0.0204,84,168,6,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14026,Coryphopterus nicholsi,Blackeye Goby,2010,2010-08-30,45,1.875,0.8823,0.2547,12,24,53.18,2010-07-11,1.131,1.2373,0.135,84,168,190,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14027,Alloclinus holderi,Island Kelpfish,2010,2010-08-30,6,0.25,0.2611,0.0754,12,24,53.18,2010-07-11,0.119,0.2646,0.0289,84,168,20,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (Adult),2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,0.1607,0.5712,0.0623,84,168,27,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,5.3929,11.1466,1.2162,84,168,906,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002.99,Macrocystis pyrifera,NA,2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,0.5417,2.5815,0.2817,84,168,91,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2004,Eisenia arborea,Southern Sea Palm (Adult),2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,0.2619,0.9133,0.0997,84,168,44,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,0.3333,1.082,0.1181,84,168,56,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2005,Pterygophora californica,California Sea Palm (Adult),2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,0.2738,1.0988,0.1199,84,168,46,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,1.5357,6.6937,0.7303,84,168,258,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,Laminaria farlowii,Oar Weed (Adult),2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,2.0774,3.9074,0.4263,84,168,349,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,8.756,16.5848,1.8096,84,168,1471,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9005,Cypraea spadicea,Chestnut Cowrie,2011,2011-07-14,5,0.2083,0.3965,0.1145,12,24,53.18,2011-06-09,0.25,0.5936,0.0648,84,168,42,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9007,Megastraea undosa,Wavy Turban Snail,2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,0.2321,0.4283,0.0467,84,168,39,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9008,Lithopoma gibberosa,Red Turban Snail,2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9014,Tegula regina,Queen Tegula,2011,2011-07-14,3,0.125,0.3108,0.0897,12,24,53.18,2011-06-09,0.0595,0.225,0.0246,84,168,10,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11001,Patiria miniata,Bat Star,2011,2011-07-14,4,0.1667,0.4438,0.1281,12,24,53.18,2011-06-09,1.0952,1.3499,0.1473,84,168,184,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,0.0595,0.1964,0.0214,84,168,10,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2011,2011-07-14,50,2.0833,2.4664,0.712,12,24,53.18,2011-06-09,7.6548,6.5781,0.7177,84,168,1286,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2011,2011-07-14,559,23.2917,12.7198,3.6719,12,24,53.18,2011-06-09,41.4643,46.9462,5.1222,84,168,6966,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11007,Parastichopus parvimensis,Warty Sea Cucumber,2011,2011-07-14,42,1.75,2.1479,0.6201,12,24,53.18,2011-06-09,0.8452,1.1667,0.1273,84,168,142,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11009,Centrostephanus coronatus,Coronado Urchin,2011,2011-07-14,11,0.4583,0.7217,0.2083,12,24,53.18,2011-06-09,0.3333,0.5825,0.0636,84,168,56,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,12002,Styela montereyensis,Stalked Tunicate,2011,2011-07-14,0,0,0,0,12,24,53.18,2011-06-09,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14025,Lythrypnus dalli,Blue-banded Goby,2011,2011-07-14,2,0.0833,0.1946,0.0562,12,24,53.18,2011-06-09,0.0179,0.0933,0.0102,84,168,3,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14026,Coryphopterus nicholsi,Blackeye Goby,2011,2011-07-14,75,3.125,1.7073,0.4928,12,24,53.18,2011-06-09,1.2857,1.9974,0.2179,84,168,216,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14027,Alloclinus holderi,Island Kelpfish,2011,2011-07-14,5,0.2083,0.4502,0.13,12,24,53.18,2011-06-09,0.0357,0.1867,0.0204,84,168,6,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (Adult),2012,2012-08-15,0,0,0,0,12,24,53.18,2012-07-02,0.1429,0.4221,0.0461,84,168,24,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2012,2012-08-15,8,0.3333,1.1547,0.3333,12,24,53.18,2012-07-02,4.5655,14.2433,1.5541,84,168,767,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002.99,Macrocystis pyrifera,NA,2012,2012-08-15,0,0,0,0,12,24,53.18,2012-07-02,0.9226,3.2399,0.3535,84,168,155,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2004,Eisenia arborea,Southern Sea Palm (Adult),2012,2012-08-15,0,0,0,0,12,24,53.18,2012-07-02,0.2381,0.8195,0.0894,84,168,40,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2012,2012-08-15,3,0.125,0.433,0.125,12,24,53.18,2012-07-02,0.2917,0.777,0.0848,84,168,49,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2005,Pterygophora californica,California Sea Palm (Adult),2012,2012-08-15,0,0,0,0,12,24,53.18,2012-07-02,0.3393,1.1198,0.1222,84,168,57,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2012,2012-08-15,0,0,0,0,12,24,53.18,2012-07-02,1.8631,7.5631,0.8252,84,168,313,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,Laminaria farlowii,Oar Weed (Adult),2012,2012-08-15,0,0,0,0,12,24,53.18,2012-07-02,2.4286,5.135,0.5603,84,168,408,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2012,2012-08-15,1,0.0417,0.1443,0.0417,12,24,53.18,2012-07-02,9.7619,21.0256,2.2941,84,168,1640,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-08-15,0,0,0,0,12,24,53.18,2012-07-02,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2012,2012-08-15,29,1.2083,4.1858,1.2083,12,24,53.18,2012-07-02,0.1726,1.5821,0.1726,84,168,29,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9005,Cypraea spadicea,Chestnut Cowrie,2012,2012-08-15,0,0,0,0,12,24,53.18,2012-07-02,0.0833,0.2434,0.0266,84,168,14,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9007,Megastraea undosa,Wavy Turban Snail,2012,2012-08-15,1,0.0417,0.1443,0.0417,12,24,53.18,2012-07-02,0.1012,0.2427,0.0265,84,168,17,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9008,Lithopoma gibberosa,Red Turban Snail,2012,2012-08-15,0,0,0,0,12,24,53.18,2012-07-02,0.006,0.0546,0.006,84,168,1,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9014,Tegula regina,Queen Tegula,2012,2012-08-15,3,0.125,0.2261,0.0653,12,24,53.18,2012-07-02,0.0655,0.2021,0.0221,84,168,11,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11001,Patiria miniata,Bat Star,2012,2012-08-15,1,0.0417,0.1443,0.0417,12,24,53.18,2012-07-02,1.4107,1.9515,0.2129,84,168,237,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-08-15,1,0.0417,0.1443,0.0417,12,24,53.18,2012-07-02,0.0893,0.2474,0.027,84,168,15,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2012,2012-08-15,7,0.2917,0.7217,0.2083,12,24,53.18,2012-07-02,6.4762,5.9879,0.6533,84,168,1088,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2012,2012-08-15,114,4.75,2.9194,0.8427,12,24,53.18,2012-07-02,33.0179,40.2616,4.3929,84,168,5547,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11007,Parastichopus parvimensis,Warty Sea Cucumber,2012,2012-08-15,35,1.4583,1.0967,0.3166,12,24,53.18,2012-07-02,0.7202,0.9129,0.0996,84,168,121,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11009,Centrostephanus coronatus,Coronado Urchin,2012,2012-08-15,8,0.3333,0.4438,0.1281,12,24,53.18,2012-07-02,0.4226,0.7383,0.0806,84,168,71,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,12002,Styela montereyensis,Stalked Tunicate,2012,2012-08-15,0,0,0,0,12,24,53.18,2012-07-02,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14025,Lythrypnus dalli,Blue-banded Goby,2012,2012-08-15,0,0,0,0,12,24,53.18,2012-07-02,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14026,Coryphopterus nicholsi,Blackeye Goby,2012,2012-08-15,62,2.5833,1.6765,0.484,12,24,53.18,2012-07-02,3.0238,3.5541,0.3878,84,168,508,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14027,Alloclinus holderi,Island Kelpfish,2012,2012-08-15,1,0.0417,0.1443,0.0417,12,24,53.18,2012-07-02,0.0298,0.1421,0.0155,84,168,5,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (Adult),2013,2013-08-26,3,0.125,0.3108,0.0897,12,24,53.18,2013-07-17,0.1131,0.3586,0.0391,84,168,19,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2013,2013-08-26,24,1,3.0076,0.8682,12,24,53.18,2013-07-17,2.869,9.2219,1.0062,84,168,482,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002.99,Macrocystis pyrifera,NA,2013,2013-08-26,9,0.375,1.0252,0.296,12,24,53.18,2013-07-17,0.7381,2.4988,0.2726,84,168,124,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2004,Eisenia arborea,Southern Sea Palm (Adult),2013,2013-08-26,0,0,0,0,12,24,53.18,2013-07-17,0.2798,0.855,0.0933,84,168,47,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2013,2013-08-26,0,0,0,0,12,24,53.18,2013-07-17,0.244,1.142,0.1246,84,168,41,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2005,Pterygophora californica,California Sea Palm (Adult),2013,2013-08-26,0,0,0,0,12,24,53.18,2013-07-17,0.5595,1.7976,0.1961,84,168,94,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2013,2013-08-26,0,0,0,0,12,24,53.18,2013-07-17,0.244,0.9522,0.1039,84,168,41,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,Laminaria farlowii,Oar Weed (Adult),2013,2013-08-26,2,0.0833,0.2887,0.0833,12,24,53.18,2013-07-17,1.6488,4.1061,0.448,84,168,277,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2013,2013-08-26,12,0.5,1.7321,0.5,12,24,53.18,2013-07-17,11.2381,34.4366,3.7573,84,168,1888,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2016,Sargassum horneri,Devil Weed (Adult),2013,2013-08-26,16,0.6667,2.1567,0.6226,12,24,53.18,2013-07-17,0.0952,0.8195,0.0894,84,168,16,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2013,2013-08-26,321,13.375,33.3229,9.6195,12,24,53.18,2013-07-17,1.9226,13.0115,1.4197,84,168,323,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9005,Cypraea spadicea,Chestnut Cowrie,2013,2013-08-26,2,0.0833,0.1946,0.0562,12,24,53.18,2013-07-17,0.1131,0.2728,0.0298,84,168,19,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9007,Megastraea undosa,Wavy Turban Snail,2013,2013-08-26,1,0.0417,0.1443,0.0417,12,24,53.18,2013-07-17,0.1012,0.2984,0.0326,84,168,17,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9008,Lithopoma gibberosa,Red Turban Snail,2013,2013-08-26,0,0,0,0,12,24,53.18,2013-07-17,0.006,0.0546,0.006,84,168,1,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9014,Tegula regina,Queen Tegula,2013,2013-08-26,1,0.0417,0.1443,0.0417,12,24,53.18,2013-07-17,0.0476,0.1668,0.0182,84,168,8,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11001,Patiria miniata,Bat Star,2013,2013-08-26,3,0.125,0.2261,0.0653,12,24,53.18,2013-07-17,0.5595,0.7501,0.0818,84,168,94,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2013,2013-08-26,1,0.0417,0.1443,0.0417,12,24,53.18,2013-07-17,0.0476,0.1668,0.0182,84,168,8,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2013,2013-08-26,4,0.1667,0.4438,0.1281,12,24,53.18,2013-07-17,5.7262,5.7111,0.6231,84,168,962,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2013,2013-08-26,14,0.5833,1.8688,0.5395,12,24,53.18,2013-07-17,31.9464,43.8274,4.782,84,168,5367,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11007,Parastichopus parvimensis,Warty Sea Cucumber,2013,2013-08-26,24,1,1,0.2887,12,24,53.18,2013-07-17,0.6429,0.8593,0.0938,84,168,108,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11009,Centrostephanus coronatus,Coronado Urchin,2013,2013-08-26,11,0.4583,0.5823,0.1681,12,24,53.18,2013-07-17,0.369,0.6727,0.0734,84,168,62,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,12002,Styela montereyensis,Stalked Tunicate,2013,2013-08-26,0,0,0,0,12,24,53.18,2013-07-17,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14025,Lythrypnus dalli,Blue-banded Goby,2013,2013-08-26,0,0,0,0,12,24,53.18,2013-07-17,0,0,0,84,168,0,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14026,Coryphopterus nicholsi,Blackeye Goby,2013,2013-08-26,59,2.4583,2.2306,0.6439,12,24,53.18,2013-07-17,2.494,2.5359,0.2767,84,168,419,One_Meter
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,14027,Alloclinus holderi,Island Kelpfish,2013,2013-08-26,3,0.125,0.2261,0.0653,12,24,53.18,2013-07-17,0.0238,0.1071,0.0117,84,168,4,One_Meter
