SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanSize,TotalCount,StandardError,StandardDeviation,IslandDate,IslandTotalCount,Island_Mean,IslandSD,IslandSE,MeanDepth
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2008,2008-06-03,17.846715328467152,137,0.44875856737530173,5.252584363492361,2008-07-16,278,19.230215827338128,5.862120802022933,0.3150290753716432,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2008,2008-06-03,25.302197802197803,182,0.4036266548916694,5.44522127466874,2008-07-28,1541,49.203763789746915,24.479472854983072,0.13871205739602335,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2008,2008-06-03,18.215384615384615,195,0.2914045357388039,4.069242886899703,2008-07-27,1507,23.335766423357665,10.68354585307897,0.10482309701242026,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,5002,Tethya aurantia,Orange Puffball Sponge,2009,2009-08-31,47.75,16,3.420412073128032,13.681648292512127,2009-07-21,180,60.21111111111111,17.60127859466662,1.0197698542100349,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9006,Kelletia kelletii,Kellets Whelk,2009,2009-08-31,97.67142857142858,70,1.8545830081478658,15.51655468806639,2009-08-15,187,110.44385026737967,13.704327119727523,1.1346828560843503,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9007,Megastraea undosa,Wavy Turban Snail,2009,2009-08-31,46.85436893203884,103,0.8698300687893796,8.82781104820012,2009-08-10,363,62.03856749311295,15.557768243655708,0.46333991682122655,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9009,Megathura crenulata,Giant Keyhole Limpet,2009,2009-08-31,62,61,1.1841922169415213,9.248836878578699,2009-08-13,199,74.48743718592965,9.819617659901384,0.6556326631412404,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9010,Crassedoma giganteum,Rock Scallop,2009,2009-08-31,78.375,24,7.358812861875964,36.05067324845219,2009-08-09,175,85.68571428571428,35.34905233689029,2.7251747431958155,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9014,Tegula regina,Queen Tegula,2009,2009-08-31,53.2,15,0.6338594306135846,2.454927018602929,2009-09-02,77,50.246753246753244,3.309009567126361,0.2797648982063301,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11001,Patiria miniata,Bat Star,2009,2009-08-31,53.83050847457627,59,2.6025811489390525,19.9908051256562,2009-08-07,255,58.003921568627455,17.027185263196007,1.2518727768035427,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-08-31,177.6764705882353,34,6.753791782388131,39.38103499090669,2009-07-19,228,147.96929824561403,37.91295379807415,2.6080727550083305,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2009,2009-08-31,23.44782608695652,230,0.29304715237806006,4.444280111433649,2009-08-31,545,21.41467889908257,4.897149270715312,0.1903720438041619,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2009,2009-08-31,25.248031496062993,254,0.3783088466838457,6.029250882467275,2009-08-01,1562,45.596030729833544,18.324507251785764,0.15255373353578,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2009,2009-08-31,15.560975609756097,328,0.29891703711150563,5.413617790791198,2009-08-06,1455,24.32852233676976,9.31926711202772,0.14192408208420432,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,5002,Tethya aurantia,Orange Puffball Sponge,2010,2010-08-30,47.34782608695652,23,4.093707973721416,19.6327337476098,2010-07-21,209,59.72727272727273,18.846445253213275,1.3580245898453305,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9006,Kelletia kelletii,Kellets Whelk,2010,2010-08-30,104.08695652173913,46,2.406439472093814,16.321266584158018,2010-08-18,113,102.47787610619469,14.241163785820278,1.5353756074169318,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9007,Megastraea undosa,Wavy Turban Snail,2010,2010-08-30,51.59375,64,1.6333497546142521,13.066798036914017,2010-07-29,242,64.53719008264463,21.89898960785957,0.8399655909360881,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9009,Megathura crenulata,Giant Keyhole Limpet,2010,2010-08-30,60.63333333333333,60,1.1347948093198432,8.790082795716748,2010-07-10,208,70.41826923076923,12.817973820295785,0.6094825814525113,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9010,Crassedoma giganteum,Rock Scallop,2010,2010-08-30,85.28571428571429,7,14.998930962877138,39.68344125959947,2010-07-17,147,77.08843537414965,30.48497658153218,3.273035070514351,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9014,Tegula regina,Queen Tegula,2010,2010-08-30,54.5,6,0.8416254115301732,2.0615528128088303,2010-08-31,100,51.24,2.9366410711874065,0.20615528128088303,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11001,Patiria miniata,Bat Star,2010,2010-08-30,62.323076923076925,65,2.5728769789909105,20.74319735928843,2010-07-22,308,62.298701298701296,18.78379944232097,1.1819533643402744,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-08-30,172.671875,64,3.119687256421845,24.95749805137476,2010-07-22,310,151.68387096774194,30.941088328902605,1.4174906371476355,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2010,2010-07-12,22.365,200,0.2955653481042728,4.179925238565876,2010-07-27,453,24.368653421633553,3.8371380211036263,0.19639001943861437,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2010,2010-07-12,26.73267326732673,202,0.4337143476870012,6.164239072966858,2010-07-05,1551,49.8936170212766,23.025247013260973,0.15652134640940377,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2010,2010-07-12,16.36637931034483,232,0.35559320148822754,5.416234281044178,2010-07-05,1613,26.26472411655301,11.883047344585485,0.13485910028404566,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,5002,Tethya aurantia,Orange Puffball Sponge,2011,2011-05-31,54.806451612903224,62,2.9406935966157026,23.155044534808155,2011-08-01,252,57.857142857142854,20.223100422669624,1.4586307008506585,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9006,Kelletia kelletii,Kellets Whelk,2011,2011-05-31,81.71428571428571,7,3.79964706048556,10.052921191862389,2011-07-29,49,93.16326530612245,13.90036273714344,1.436131598837484,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9007,Megastraea undosa,Wavy Turban Snail,2011,2011-05-31,48.05882352941177,51,2.354641830615669,16.815506108194917,2011-07-13,162,47.617283950617285,18.355773921970975,1.3211509331320486,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9009,Megathura crenulata,Giant Keyhole Limpet,2011,2011-05-31,48.42622950819672,61,1.7262939623969435,13.482786860330341,2011-07-17,338,66,11.8663720811494,0.7333669244794204,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9010,Crassedoma giganteum,Rock Scallop,2011,2011-05-31,79.75,4,17.784737136095096,35.56947427219019,2011-07-23,42,85.54761904761905,45.994488594317076,5.488489036589388,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9014,Tegula regina,Queen Tegula,2011,2011-05-31,51.76470588235294,17,0.9394447736832287,3.87343003133043,2011-07-07,124,52.08870967741935,2.635926113013204,0.34784428532834105,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11001,Patiria miniata,Bat Star,2011,2011-05-31,64.4,65,1.7467874147100297,14.083050368876329,2011-07-09,280,60.17142857142857,15.183354476388946,0.8416232353789137,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-05-31,147.16666666666666,54,3.579946241099611,26.307124791866077,2011-07-11,255,136.7019607843137,27.28863856943063,1.6474160573274896,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2011,2011-05-31,23.049723756906076,181,0.2873221662754719,3.8655244054609996,2011-06-15,477,24.59329140461216,5.0123011127463455,0.17699020409718125,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2011,2011-05-31,27.871080139372822,287,0.3663714597732754,6.206726138307297,2011-06-10,1713,44.68943374197315,21.59498508147555,0.14996292469603933,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2011,2011-05-31,17.820574162679424,418,0.23444418338987644,4.793222653121242,2011-06-09,1979,24.34310257705912,10.93003802397336,0.10774688069424743,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,5002,Tethya aurantia,Orange Puffball Sponge,2012,2012-05-15,42.955555555555556,45,2.8003448739207775,18.78528449558981,2012-06-11,164,52.01829268292683,18.449166226439274,1.4668842739119832,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9006,Kelletia kelletii,Kellets Whelk,2012,2012-05-15,56.5,14,8.497148381206774,31.793418007056562,2012-07-15,41,78.58536585365853,20.858496998081385,4.9652976934589725,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9007,Megastraea undosa,Wavy Turban Snail,2012,2012-05-15,34.04545454545455,22,2.9795981707612196,13.975554218079488,2012-07-01,115,72.3391304347826,20.920762024321572,1.3032271506182322,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9009,Megathura crenulata,Giant Keyhole Limpet,2012,2012-05-15,47.925,40,1.7063804895157468,10.79209780348566,2012-07-06,171,62.41520467836257,10.624053985487306,0.8252923458631801,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9010,Crassedoma giganteum,Rock Scallop,2012,2012-05-15,72.25,16,9.26540103017673,37.06160412070692,2012-06-28,132,77.26515151515152,32.81982029009666,3.225798585645346,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9014,Tegula regina,Queen Tegula,2012,2012-05-15,49.8,5,2.1614809737770075,4.833218389437829,2012-07-19,84,49.345238095238095,4.976658480308814,0.5273473599964621,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11001,Patiria miniata,Bat Star,2012,2012-05-15,55.45333333333333,75,2.114020358008426,18.307953341527707,2012-06-25,317,56.12933753943218,16.276208426832675,1.0282771041963206,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-05-15,147.7826086956522,69,4.181548449247438,34.734550132466836,2012-06-11,253,127.13438735177866,36.386725051235395,2.1837424569305317,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11003,Pycnopodia helianthoides,Sunflower Star,2012,2012-05-15,250,2,77.78174593052022,110,2012-05-16,5,149.6,76.49662301914597,49.19349550499537,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2012,2012-05-15,23,4,0.7071067811865476,1.4142135623730951,2012-06-11,386,21.968911917098445,5.882669148047591,0.07198157507486946,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2012,2012-05-15,29.104166666666668,192,0.5013522476704508,6.946940523632608,2012-06-29,1429,48.29811056682995,24.196634005179888,0.18377120636904773,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2012,2012-05-15,19.85185185185185,216,0.27759481857612167,4.079793964511803,2012-07-01,1683,27.19607843137255,9.638127901603298,0.09944802741225944,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,5002,Tethya aurantia,Orange Puffball Sponge,2013,2013-05-30,55.46666666666667,15,4.900672667358287,18.980223625892528,2013-08-06,187,53.50267379679144,17.290939124838317,1.3879714141381465,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9006,Kelletia kelletii,Kellets Whelk,2013,2013-05-30,103.5,4,2.8613807855648994,5.722761571129799,2013-08-06,34,96.08823529411765,8.709077977357092,0.9814455125566814,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9007,Megastraea undosa,Wavy Turban Snail,2013,2013-05-30,57.5,10,7.2639520923530325,22.97063342618135,2013-07-07,156,80.57692307692308,23.794085450214027,1.8391225611339215,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9008,Lithopoma gibberosa,Red Turban Snail,2013,2013-05-30,20,1,0,0,2013-07-08,2,24,0,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9009,Megathura crenulata,Giant Keyhole Limpet,2013,2013-05-30,41.45454545454545,22,1.2592259079699637,5.906293043920286,2013-07-26,142,57.359154929577464,12.071446964952724,0.4956451019095312,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9010,Crassedoma giganteum,Rock Scallop,2013,2013-05-30,55.44444444444444,9,4.931909481990313,14.795728445970937,2013-07-10,233,82.15450643776823,27.232048913957062,0.969300398670242,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9014,Tegula regina,Queen Tegula,2013,2013-05-30,53.72222222222222,18,0.7809678845910943,3.3133661224996547,2013-07-06,145,51.55172413793103,3.9387765873860268,0.2751600795741096,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11001,Patiria miniata,Bat Star,2013,2013-05-30,71.48333333333333,60,2.1981673764331084,17.02693128220376,2013-07-19,298,61.01006711409396,16.774272269326563,0.9863436461080631,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11002,Pisaster giganteus,Giant-spined Sea Star,2013,2013-05-30,144.96774193548387,31,5.478457265349209,30.50275912529854,2013-08-02,194,129.11855670103094,28.18901789316103,2.1899704774359745,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11003,Pycnopodia helianthoides,Sunflower Star,2013,2013-05-30,210,1,0,0,2013-07-08,2,152,0,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2013,2013-05-30,14.814814814814815,108,0.6939069707916142,7.2112927748237325,2013-06-11,218,17.71559633027523,7.242831509262609,0.48841037548537597,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2013,2013-05-30,33.7695652173913,230,0.6268833545396613,9.507156790846919,2013-07-10,1356,48.341445427728615,21.950345200065,0.2581789388931905,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2013,2013-05-30,20.175,240,0.22129079975352692,3.4282223284573203,2013-07-11,1383,29.862617498192336,10.129764293852787,0.09218449675141237,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,5002,Tethya aurantia,Orange Puffball Sponge,2014,2014-09-15,41.68421052631579,19,1.9609097210109867,8.547407311293428,2014-07-11,206,55.12621359223301,19.11099534421556,0.5955260860375682,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9006,Kelletia kelletii,Kellets Whelk,2014,2014-09-15,96.01449275362319,69,2.4954899670916637,20.729096510316253,2014-08-23,105,91.93333333333334,22.833719286017544,2.0229526796574815,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9007,Megastraea undosa,Wavy Turban Snail,2014,2014-09-15,44.60526315789474,38,2.7496006946776905,16.94967702484438,2014-07-14,129,71.86821705426357,19.492214870293417,1.4923358498450838,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9009,Megathura crenulata,Giant Keyhole Limpet,2014,2014-09-15,36.166666666666664,6,0.6419011115717413,1.5723301886761007,2014-07-21,51,58.470588235294116,13.27379702933718,0.22017026487191468,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9010,Crassedoma giganteum,Rock Scallop,2014,2014-09-15,68.34782608695652,23,5.128447918756293,24.595172194438934,2014-07-01,237,75.37974683544304,31.51380095649474,1.5976281143851496,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9014,Tegula regina,Queen Tegula,2014,2014-09-15,52.4,40,0.9544631999192006,6.036555309114628,2014-07-20,160,51.5,4.578156696078688,0.4772315999596003,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11001,Patiria miniata,Bat Star,2014,2014-09-15,66.45614035087719,57,1.6575132161848336,12.513950356468628,2014-07-25,244,60.92213114754098,14.256271798441091,0.8011235796386973,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11002,Pisaster giganteus,Giant-spined Sea Star,2014,2014-09-15,53,1,0,0,2014-07-02,27,110.33333333333333,20.17037003033147,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2014,2014-09-15,19.24137931034483,29,0.7422291398947509,3.9970262429909247,2014-07-05,135,18.525925925925925,5.818377104727957,0.34400924607684114,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2014,2014-09-15,29.285714285714285,210,0.7552215386231969,10.944199843025604,2014-06-22,1419,50.79492600422833,21.849076900831577,0.2905312261676756,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2014,2014-09-15,18.493023255813952,215,0.3965164573090257,5.814072556920285,2014-06-22,1467,28.32379004771643,10.631649344239685,0.15179776957320054,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2002,Macrocystis pyrifera,Giant Kelp (Adult),2015,2015-06-23,6.3,10,2.1496511344867097,6.797793759742936,2015-07-26,699,7.010014306151645,6.032217391141547,0.2571161736501684,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,5002,Tethya aurantia,Orange Puffball Sponge,2015,2015-06-23,52.857142857142854,7,5.950230904209607,15.742831215949613,2015-08-20,189,52.35978835978836,14.018700787458094,1.1451224714286157,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6006,Lophogorgia chilensis,Red Gorgonian,2015,2015-06-23,34.54545454545455,11,4.450580120722376,14.760904359850759,2015-07-02,146,35.102739726027394,12.730093317220861,1.2216211369308854,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6007,Muricea fruticosa,Brown Gorgonian,2015,2015-09-30,37.8,5,4.4846404538156674,10.02796090937734,2015-07-25,23,44.65217391304348,17.208669392995866,2.090974393206067,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6008,Muricea californica,California Golden Gorgonian,2015,2015-09-30,68.71428571428571,28,4.269271177243213,22.590859628963,2015-07-11,209,66.27272727272727,21.0340144209599,1.562642435652189,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9006,Kelletia kelletii,Kellets Whelk,2015,2015-06-23,108.66666666666667,51,2.6228620544958146,18.730981640122717,2015-06-29,138,103.15942028985508,18.59003861983128,1.594487044867668,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9007,Megastraea undosa,Wavy Turban Snail,2015,2015-06-23,49.44047619047619,84,1.0839677878520935,9.934728877452104,2015-06-23,229,66.64192139737992,21.791575764550945,0.6565053632698664,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9009,Megathura crenulata,Giant Keyhole Limpet,2015,2015-06-23,44.2,10,3.520795364686792,11.133732527773425,2015-07-06,22,54.63636363636363,9.450589207220698,2.3737197506330556,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9010,Crassedoma giganteum,Rock Scallop,2015,2015-06-23,60.54545454545455,22,4.5820018328666885,21.491493608417755,2015-07-20,278,66.12589928057554,24.769786343776094,1.2889741299297974,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9014,Tegula regina,Queen Tegula,2015,2015-06-23,52.6,30,0.5549774770204643,3.0397368307141326,2015-07-25,85,51.2,3.7359008691158646,0.3297057511675239,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11001,Patiria miniata,Bat Star,2015,2015-06-23,55.8125,32,2.4856767422952446,14.061111042517231,2015-07-04,130,58.853846153846156,14.05934765237194,1.233241020020636,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2015,2015-06-23,18.844444444444445,45,0.6783826485344737,4.550729150638294,2015-06-25,70,17.6,4.554985161621902,0.5439161674174895,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2015,2015-06-23,29.014285714285716,210,0.45642197980328936,6.6141828645711325,2015-07-11,1299,56.725173210161664,18.13457595535363,0.18351502292230124,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2015,2015-06-23,21.975476839237057,367,0.19879395086196602,3.8083442344471283,2015-07-02,1128,29.96808510638298,7.306505570714717,0.11339179945850825,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2002,Macrocystis pyrifera,Giant Kelp (Adult),2016,2016-06-20,12.116279069767442,43,1.1192834097549695,7.339632150739339,2016-07-19,838,4.694510739856802,4.192805424900887,0.2535433855163667,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,5002,Tethya aurantia,Orange Puffball Sponge,2016,2016-06-20,48.4,5,9.02707039963686,20.185143051264216,2016-09-05,135,48.37777777777778,13.699517449472973,1.737260508408015,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6006,Lophogorgia chilensis,Red Gorgonian,2016,2016-06-20,31.333333333333332,3,10.003703018086558,17.326921891156037,2016-07-16,46,23.108695652173914,13.297382465537442,2.5547152577751557,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6007,Muricea fruticosa,Brown Gorgonian,2016,2016-06-20,25,1,0,0,2016-08-27,9,38.22222222222222,2.4675674031095665,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6008,Muricea californica,California Golden Gorgonian,2016,2016-06-20,100,1,0,0,2016-07-14,101,62.198019801980195,20.644239523831217,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9006,Kelletia kelletii,Kellets Whelk,2016,2016-06-20,105.45054945054945,91,1.657430217911573,15.8108765847888,2016-08-05,262,104.23664122137404,15.840089179903257,0.976799217532366,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9007,Megastraea undosa,Wavy Turban Snail,2016,2016-06-20,59.95575221238938,113,1.4945217728077254,15.886984365252808,2016-07-26,310,63.306451612903224,18.33635871625019,0.9023200780743426,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9009,Megathura crenulata,Giant Keyhole Limpet,2016,2016-06-20,59.76923076923077,13,4.493458554050386,16.201395220800944,2016-07-16,18,55.77777777777778,13.997964850042306,3.81870547510389,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9010,Crassedoma giganteum,Rock Scallop,2016,2016-06-20,62.24,25,3.762246137615135,18.811230688075675,2016-08-21,265,66.15094339622641,22.331863222056274,1.1555647153321855,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9014,Tegula regina,Queen Tegula,2016,2016-06-20,53.57142857142857,7,1.5499459221263283,4.100771455544949,2016-09-01,21,49.285714285714285,3.6037584311288087,0.8948616953689985,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11001,Patiria miniata,Bat Star,2016,2016-06-20,50.92857142857143,14,4.917134022688882,18.39823083775132,2016-09-04,142,53.79577464788732,15.040313745118018,1.5439452344680187,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2016,2016-06-20,22.510204081632654,49,0.8153680337044117,5.7075762359308815,2016-06-15,99,19.03030303030303,4.68840312414584,0.573632995058537,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2016,2016-06-20,42.68292682926829,205,0.7621065742735202,10.911705561594793,2016-07-26,1069,56.81478016838167,15.627905402733893,0.33373656065889623,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2016,2016-06-20,27.700934579439252,214,0.4209982099935855,6.1586728653996445,2016-07-30,820,32.09634146341463,8.371316957639818,0.21507018554645746,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,5002,Tethya aurantia,Orange Puffball Sponge,2017,2017-05-08,45.5,6,8.86237364743028,21.70829334609241,2017-07-19,110,52.54545454545455,17.82571885145052,2.069804558186813,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6007,Muricea fruticosa,Brown Gorgonian,2017,2017-05-08,40,2,7.071067811865475,10,2017-07-06,11,37.81818181818182,13.817533876355883,3.015113445777636,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6008,Muricea californica,California Golden Gorgonian,2017,2017-05-08,70,1,0,0,2017-06-23,120,56.458333333333336,26.876136845545375,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9003,Haliotis corrugata,Pink Abalone,2017,2017-05-08,75,1,0,0,2017-06-17,17,137.1764705882353,28.54675142300298,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9006,Kelletia kelletii,Kellets Whelk,2017,2017-05-08,85.2,15,6.493210128879071,25.14809469257396,2017-07-05,199,83.02010050251256,19.45600506718253,1.7827011669335564,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9007,Megastraea undosa,Wavy Turban Snail,2017,2017-05-08,56.10071942446043,139,1.4050083419588453,16.5648040524293,2017-06-20,478,56.98326359832636,20.629068431978286,0.7576565020475527,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9009,Megathura crenulata,Giant Keyhole Limpet,2017,2017-05-08,57.42857142857143,7,4.154452457142685,10.991648035240768,2017-07-30,74,60.71621621621622,8.810283027297535,1.2777531299998799,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9010,Crassedoma giganteum,Rock Scallop,2017,2017-05-08,73.6842105263158,19,4.447323345507447,19.385433032316186,2017-06-29,241,72.41078838174273,22.111060081635653,1.2487255143416023,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11001,Patiria miniata,Bat Star,2017,2017-05-08,43.6,15,2.574749178722722,9.971960689854328,2017-06-26,260,45.31153846153846,15.729826941873892,0.6184347487500508,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11002,Pisaster giganteus,Giant-spined Sea Star,2017,2017-05-08,140,1,0,0,2017-06-16,7,100,17.446858088001324,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2017,2017-05-08,16.904347826086955,230,0.429751228257166,6.5175000716045135,2017-06-13,1009,13.281466798810703,4.071192478756789,0.20518020599216186,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2017,2017-08-08,43.95217391304348,230,0.6074283999914178,9.21210779662889,2017-07-10,1011,41.446092977250245,23.6139917307818,0.2897233068239825,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2017,2017-05-08,29.051948051948052,231,0.344567442166508,5.236971723092481,2017-06-21,1155,25.5012987012987,13.09770112638995,0.15409524470350783,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,5002,Tethya aurantia,Orange Puffball Sponge,2018,2018-05-10,43,1,0,0,2018-06-01,41,55.53658536585366,13.706554018420055,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6006,Lophogorgia chilensis,Red Gorgonian,2018,2018-05-10,22,2,7.071067811865475,10,2018-07-25,185,9.443243243243243,8.509206063895611,0.7352146220938077,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6007,Muricea fruticosa,Brown Gorgonian,2018,2018-05-10,37,1,0,0,2018-06-17,7,34.57142857142857,29.767351882477524,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6008,Muricea californica,California Golden Gorgonian,2018,2018-05-10,69.6,5,8.951424467647593,20.015993605114886,2018-06-22,140,51.392857142857146,26.08133918042111,1.6916602157981626,38.09
