ReserveStatus,SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanDensity_sqm,StandardError,StandardDeviation,TotalCount,QuadratsSampled,AreaSurveyed_sqm,MeanDepth,MPA_Date,MPA_TotalCount,MPA_Mean,MPA_SD,MPA_SE,MPA_Quads,MPA_AreaSurveyed
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006,Laminaria farlowii,Oar Weed (Adult),2005,2005-09-14,0,0,0,0,12,24,29.73,2005-08-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2005,2005-09-14,0,0,0,0,12,24,29.73,2005-08-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9005,Cypraea spadicea,Chestnut Cowrie,2005,2005-09-14,0.125,0.0653,0.2261,3,12,24,29.73,2005-08-26,10,0.1389,0.3297,0.055,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9007,Megastraea undosa,Wavy Turban Snail,2005,2005-09-14,1.2917,0.4057,1.4055,31,12,24,29.73,2005-08-26,36,0.5,0.9856,0.1643,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9008,Lithopoma gibberosa,Red Turban Snail,2005,2005-09-14,0,0,0,0,12,24,29.73,2005-08-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11001,Patiria miniata,Bat Star,2005,2005-09-14,0.25,0.1151,0.3989,6,12,24,29.73,2005-08-26,30,0.4167,0.5,0.0833,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-09-14,0.0417,0.0417,0.1443,1,12,24,29.73,2005-08-26,4,0.0556,0.1594,0.0266,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2005,2005-09-14,5.875,0.8486,2.9397,141,12,24,29.73,2005-08-26,329,4.5694,3.0335,0.5056,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2005,2005-09-14,47.9583,8.1792,28.3336,1151,12,24,29.73,2005-08-26,2068,28.7222,23.0832,3.8472,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11007,Parastichopus parvimensis,Warty Sea Cucumber,2005,2005-09-14,0.125,0.0653,0.2261,3,12,24,29.73,2005-08-26,18,0.25,0.5669,0.0945,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11009,Centrostephanus coronatus,Coronado Urchin,2005,2005-09-14,0.25,0.0973,0.3371,6,12,24,29.73,2005-08-26,9,0.125,0.25,0.0417,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,12002,Styela montereyensis,Stalked Tunicate,2005,2005-09-14,0,0,0,0,12,24,29.73,2005-08-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14025,Lythrypnus dalli,Blue-banded Goby,2005,2005-09-14,0,0,0,0,12,24,29.73,2005-08-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14026,Coryphopterus nicholsi,Blackeye Goby,2005,2005-09-14,2.0417,0.3866,1.3392,49,12,24,29.73,2005-08-26,182,2.5278,1.8164,0.3027,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14027,Alloclinus holderi,Island Kelpfish,2005,2005-09-14,0,0,0,0,12,24,29.73,2005-08-26,11,0.1528,0.2624,0.0437,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002,Macrocystis pyrifera,Giant Kelp (Adult),2006,2006-08-17,0,0,0,0,12,24,29.73,2006-07-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2006,2006-08-17,0,0,0,0,12,24,29.73,2006-07-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2004,Eisenia arborea,Southern Sea Palm (Adult),2006,2006-08-17,0,0,0,0,12,24,29.73,2006-07-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2006,2006-08-17,0,0,0,0,12,24,29.73,2006-07-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2005,Pterygophora californica,California Sea Palm (Adult),2006,2006-08-17,0,0,0,0,12,24,29.73,2006-07-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2006,2006-08-17,0,0,0,0,12,24,29.73,2006-07-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006,Laminaria farlowii,Oar Weed (Adult),2006,2006-08-17,0,0,0,0,12,24,29.73,2006-07-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2006,2006-08-17,0,0,0,0,12,24,29.73,2006-07-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9005,Cypraea spadicea,Chestnut Cowrie,2006,2006-08-17,0.4167,0.1723,0.5967,10,12,24,29.73,2006-07-26,16,0.2222,0.4697,0.0783,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9007,Megastraea undosa,Wavy Turban Snail,2006,2006-08-17,1.5417,0.4542,1.5733,37,12,24,29.73,2006-07-26,38,0.5278,1.1461,0.191,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9008,Lithopoma gibberosa,Red Turban Snail,2006,2006-08-17,0,0,0,0,12,24,29.73,2006-07-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9014,Tegula regina,Queen Tegula,2006,2006-08-17,0.0833,0.0562,0.1946,2,12,24,29.73,2006-07-26,3,0.0417,0.1402,0.0234,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11001,Patiria miniata,Bat Star,2006,2006-08-17,0.125,0.0653,0.2261,3,12,24,29.73,2006-07-26,43,0.5972,0.7821,0.1304,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-08-17,0.0417,0.0417,0.1443,1,12,24,29.73,2006-07-26,4,0.0556,0.1594,0.0266,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2006,2006-08-17,11.4167,1.4392,4.9856,274,12,24,29.73,2006-07-26,439,6.0972,5.0819,0.847,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2006,2006-08-17,60,6.6643,23.0858,1440,12,24,29.73,2006-07-26,2173,30.1806,26.19,4.365,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11007,Parastichopus parvimensis,Warty Sea Cucumber,2006,2006-08-17,0.25,0.1306,0.4523,6,12,24,29.73,2006-07-26,19,0.2639,0.4051,0.0675,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11009,Centrostephanus coronatus,Coronado Urchin,2006,2006-08-17,0.0833,0.0562,0.1946,2,12,24,29.73,2006-07-26,6,0.0833,0.189,0.0315,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,12002,Styela montereyensis,Stalked Tunicate,2006,2006-08-17,0,0,0,0,12,24,29.73,2006-07-26,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14025,Lythrypnus dalli,Blue-banded Goby,2006,2006-08-17,0.0417,0.0417,0.1443,1,12,24,29.73,2006-07-26,1,0.0139,0.0833,0.0139,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14026,Coryphopterus nicholsi,Blackeye Goby,2006,2006-08-17,1.75,0.3718,1.2881,42,12,24,29.73,2006-07-26,128,1.7778,1.8065,0.3011,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14027,Alloclinus holderi,Island Kelpfish,2006,2006-08-17,0,0,0,0,12,24,29.73,2006-07-26,4,0.0556,0.1594,0.0266,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002,Macrocystis pyrifera,Giant Kelp (Adult),2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2004,Eisenia arborea,Southern Sea Palm (Adult),2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2005,Pterygophora californica,California Sea Palm (Adult),2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006,Laminaria farlowii,Oar Weed (Adult),2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9005,Cypraea spadicea,Chestnut Cowrie,2007,2007-08-06,0.0417,0.0417,0.1443,1,12,24,29.73,2007-08-04,3,0.0417,0.1842,0.0307,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9007,Megastraea undosa,Wavy Turban Snail,2007,2007-08-06,1,0.3314,1.1481,24,12,24,29.73,2007-08-04,31,0.4306,0.8031,0.1339,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9008,Lithopoma gibberosa,Red Turban Snail,2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9014,Tegula regina,Queen Tegula,2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,2,0.0278,0.1162,0.0194,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11001,Patiria miniata,Bat Star,2007,2007-08-06,0.125,0.0653,0.2261,3,12,24,29.73,2007-08-04,42,0.5833,0.702,0.117,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-08-06,0.0833,0.0562,0.1946,2,12,24,29.73,2007-08-04,15,0.2083,0.3018,0.0503,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2007,2007-08-06,7.4583,1.027,3.5577,179,12,24,29.73,2007-08-04,397,5.5139,3.4444,0.5741,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2007,2007-08-06,49.1667,7.1904,24.9083,1180,12,24,29.73,2007-08-04,1947,27.0417,22.5,3.75,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11007,Parastichopus parvimensis,Warty Sea Cucumber,2007,2007-08-06,0.0833,0.0562,0.1946,2,12,24,29.73,2007-08-04,18,0.25,0.3873,0.0645,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11009,Centrostephanus coronatus,Coronado Urchin,2007,2007-08-06,0.0833,0.0833,0.2887,2,12,24,29.73,2007-08-04,5,0.0694,0.2122,0.0354,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,12002,Styela montereyensis,Stalked Tunicate,2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14025,Lythrypnus dalli,Blue-banded Goby,2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,5,0.0694,0.2965,0.0494,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14026,Coryphopterus nicholsi,Blackeye Goby,2007,2007-08-06,3.6667,0.7546,2.6141,88,12,24,29.73,2007-08-04,211,2.9306,2.4933,0.4155,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14027,Alloclinus holderi,Island Kelpfish,2007,2007-08-06,0,0,0,0,12,24,29.73,2007-08-04,20,0.2778,0.4383,0.073,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002,Macrocystis pyrifera,Giant Kelp (Adult),2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2004,Eisenia arborea,Southern Sea Palm (Adult),2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,1,0.0139,0.0833,0.0139,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2005,Pterygophora californica,California Sea Palm (Adult),2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006,Laminaria farlowii,Oar Weed (Adult),2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9005,Cypraea spadicea,Chestnut Cowrie,2008,2008-05-14,0.875,0.3321,1.1506,21,12,24,29.73,2008-06-21,24,0.3333,0.7653,0.1276,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9007,Megastraea undosa,Wavy Turban Snail,2008,2008-05-14,0.6667,0.1667,0.5774,16,12,24,29.73,2008-06-21,21,0.2917,0.4532,0.0755,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9008,Lithopoma gibberosa,Red Turban Snail,2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9014,Tegula regina,Queen Tegula,2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,3,0.0417,0.1402,0.0234,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11001,Patiria miniata,Bat Star,2008,2008-05-14,0.625,0.1393,0.4827,15,12,24,29.73,2008-06-21,66,0.9167,1.0987,0.1831,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-05-14,0.0417,0.0417,0.1443,1,12,24,29.73,2008-06-21,4,0.0556,0.1992,0.0332,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2008,2008-05-14,8.5417,0.9952,3.4474,205,12,24,29.73,2008-06-21,414,5.75,3.6791,0.6132,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2008,2008-05-14,59.25,7.3096,25.3211,1422,12,24,29.73,2008-06-21,2255,31.3194,26.7259,4.4543,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11007,Parastichopus parvimensis,Warty Sea Cucumber,2008,2008-05-14,0.5,0.2041,0.7071,12,12,24,29.73,2008-06-21,28,0.3889,0.5869,0.0978,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11009,Centrostephanus coronatus,Coronado Urchin,2008,2008-05-14,0.1667,0.094,0.3257,4,12,24,29.73,2008-06-21,8,0.1111,0.2702,0.045,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,12002,Styela montereyensis,Stalked Tunicate,2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14025,Lythrypnus dalli,Blue-banded Goby,2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14026,Coryphopterus nicholsi,Blackeye Goby,2008,2008-05-14,1.2083,0.424,1.4687,29,12,24,29.73,2008-06-21,89,1.2361,1.21,0.2017,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14027,Alloclinus holderi,Island Kelpfish,2008,2008-05-14,0,0,0,0,12,24,29.73,2008-06-21,9,0.125,0.25,0.0417,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002,Macrocystis pyrifera,Giant Kelp (Adult),2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2004,Eisenia arborea,Southern Sea Palm (Adult),2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2005,Pterygophora californica,California Sea Palm (Adult),2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006,Laminaria farlowii,Oar Weed (Adult),2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9005,Cypraea spadicea,Chestnut Cowrie,2009,2009-07-28,0.25,0.1443,0.5,6,12,24,29.73,2009-07-20,16,0.2222,0.4216,0.0703,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9007,Megastraea undosa,Wavy Turban Snail,2009,2009-07-28,0.0417,0.0417,0.1443,1,12,24,29.73,2009-07-20,6,0.0833,0.2236,0.0373,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9008,Lithopoma gibberosa,Red Turban Snail,2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9014,Tegula regina,Queen Tegula,2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,3,0.0417,0.1842,0.0307,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11001,Patiria miniata,Bat Star,2009,2009-07-28,0.625,0.2143,0.7424,15,12,24,29.73,2009-07-20,73,1.0139,1.0656,0.1776,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-07-28,0.0417,0.0417,0.1443,1,12,24,29.73,2009-07-20,9,0.125,0.2196,0.0366,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2009,2009-07-28,11.4583,1.6994,5.887,275,12,24,29.73,2009-07-20,507,7.0417,4.9358,0.8226,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2009,2009-07-28,74.375,10.649,36.8893,1785,12,24,29.73,2009-07-20,2687,37.3194,35.721,5.9535,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11007,Parastichopus parvimensis,Warty Sea Cucumber,2009,2009-07-28,0.2917,0.13,0.4502,7,12,24,29.73,2009-07-20,31,0.4306,0.495,0.0825,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11009,Centrostephanus coronatus,Coronado Urchin,2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,12002,Styela montereyensis,Stalked Tunicate,2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14025,Lythrypnus dalli,Blue-banded Goby,2009,2009-07-28,0.0417,0.0417,0.1443,1,12,24,29.73,2009-07-20,44,0.6111,1.0079,0.168,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14026,Coryphopterus nicholsi,Blackeye Goby,2009,2009-07-28,2.6667,0.5516,1.9109,64,12,24,29.73,2009-07-20,161,2.2361,1.6013,0.2669,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14027,Alloclinus holderi,Island Kelpfish,2009,2009-07-28,0,0,0,0,12,24,29.73,2009-07-20,7,0.0972,0.2624,0.0437,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,1,0.0139,0.0833,0.0139,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2004,Eisenia arborea,Southern Sea Palm (Adult),2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,2,0.0278,0.1667,0.0278,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2005,Pterygophora californica,California Sea Palm (Adult),2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006,Laminaria farlowii,Oar Weed (Adult),2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9005,Cypraea spadicea,Chestnut Cowrie,2010,2010-07-12,0.2083,0.1681,0.5823,5,12,24,29.73,2010-07-07,6,0.0833,0.3485,0.0581,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9007,Megastraea undosa,Wavy Turban Snail,2010,2010-07-12,0.3333,0.2161,0.7487,8,12,24,29.73,2010-07-07,17,0.2361,0.554,0.0923,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9008,Lithopoma gibberosa,Red Turban Snail,2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,9014,Tegula regina,Queen Tegula,2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,3,0.0417,0.1402,0.0234,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11001,Patiria miniata,Bat Star,2010,2010-07-12,0.5417,0.2715,0.9405,13,12,24,29.73,2010-07-07,88,1.2222,1.4165,0.2361,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-07-12,0.0833,0.0562,0.1946,2,12,24,29.73,2010-07-07,15,0.2083,0.366,0.061,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2010,2010-07-12,12.5833,2.0733,7.1822,302,12,24,29.73,2010-07-07,476,6.6111,6.2463,1.041,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2010,2010-07-12,69.4583,10.5118,36.4139,1667,12,24,29.73,2010-07-07,2329,32.3472,34.7598,5.7933,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11007,Parastichopus parvimensis,Warty Sea Cucumber,2010,2010-07-12,0.0833,0.0562,0.1946,2,12,24,29.73,2010-07-07,20,0.2778,0.3473,0.0579,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11009,Centrostephanus coronatus,Coronado Urchin,2010,2010-07-12,0.125,0.0897,0.3108,3,12,24,29.73,2010-07-07,7,0.0972,0.3121,0.052,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,12002,Styela montereyensis,Stalked Tunicate,2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,0,0,0,0,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14025,Lythrypnus dalli,Blue-banded Goby,2010,2010-07-12,0,0,0,0,12,24,29.73,2010-07-07,13,0.1806,0.8464,0.1411,36,72
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,14026,Coryphopterus nicholsi,Blackeye Goby,2010,2010-07-12,1.625,0.296,1.0252,39,12,24,29.73,2010-07-07,104,1.4444,1.2693,0.2115,36,72
